Time,TB3m,Eudollar
19-Aug-1986,5.56,6.06
20-Aug-1986,5.5,5.94
21-Aug-1986,5.37,5.88
22-Aug-1986,5.36,5.81
25-Aug-1986,5.27,5.81
26-Aug-1986,5.29,5.81
27-Aug-1986,5.32,5.63
28-Aug-1986,5.29,5.69
29-Aug-1986,5.17,5.63
01-Sep-1986,5.17,5.5
02-Sep-1986,5.19,5.5
03-Sep-1986,5.24,5.63
04-Sep-1986,5.19,5.63
05-Sep-1986,5.23,5.63
08-Sep-1986,5.24,5.94
09-Sep-1986,5.2,5.94
10-Sep-1986,5.16,5.81
11-Sep-1986,5.21,5.88
12-Sep-1986,5.17,6.06
15-Sep-1986,5.17,5.94
16-Sep-1986,5.13,5.94
17-Sep-1986,5.12,6
18-Sep-1986,5.23,5.94
19-Sep-1986,5.25,6
22-Sep-1986,5.25,6.06
23-Sep-1986,5.25,6
24-Sep-1986,5.24,6
25-Sep-1986,5.23,5.94
26-Sep-1986,5.24,6
29-Sep-1986,5.26,6
30-Sep-1986,5.2,6
01-Oct-1986,5.19,6
02-Oct-1986,5.19,5.94
03-Oct-1986,5.09,5.94
06-Oct-1986,5.05,5.81
07-Oct-1986,5.06,5.75
08-Oct-1986,5.04,5.75
09-Oct-1986,5.06,5.75
10-Oct-1986,5.06,5.75
13-Oct-1986,5.06,5.75
14-Oct-1986,5.14,5.81
15-Oct-1986,5.18,5.88
16-Oct-1986,5.2,5.88
17-Oct-1986,5.27,5.94
20-Oct-1986,5.31,6
21-Oct-1986,5.31,6
22-Oct-1986,5.3,5.94
23-Oct-1986,5.26,5.94
24-Oct-1986,5.27,5.94
27-Oct-1986,5.19,5.94
28-Oct-1986,5.2,5.94
29-Oct-1986,5.2,5.94
30-Oct-1986,5.18,5.75
31-Oct-1986,5.2,5.81
03-Nov-1986,5.21,5.88
04-Nov-1986,5.25,5.88
05-Nov-1986,5.26,5.88
06-Nov-1986,5.26,5.88
07-Nov-1986,5.32,5.94
10-Nov-1986,5.42,6
11-Nov-1986,5.42,6
12-Nov-1986,5.4,6
13-Nov-1986,5.4,6
14-Nov-1986,5.4,5.94
17-Nov-1986,5.4,5.94
18-Nov-1986,5.35,6
19-Nov-1986,5.33,6
20-Nov-1986,5.38,6
21-Nov-1986,5.36,6
24-Nov-1986,5.38,5.94
25-Nov-1986,5.39,6
26-Nov-1986,5.39,6
27-Nov-1986,5.39,6
28-Nov-1986,5.39,6
01-Dec-1986,5.42,6.06
02-Dec-1986,5.41,6.06
03-Dec-1986,5.41,6.06
04-Dec-1986,5.4,6.06
05-Dec-1986,5.44,6
08-Dec-1986,5.51,6.06
09-Dec-1986,5.48,6.06
10-Dec-1986,5.49,6.06
11-Dec-1986,5.49,6.06
12-Dec-1986,5.49,6.06
15-Dec-1986,5.5,6.06
16-Dec-1986,5.58,6.25
17-Dec-1986,5.64,6.38
18-Dec-1986,5.6,6.31
19-Dec-1986,5.51,6.31
22-Dec-1986,5.53,6.75
23-Dec-1986,5.55,6.69
24-Dec-1986,5.57,6.44
25-Dec-1986,5.57,6.44
26-Dec-1986,5.57,6.44
29-Dec-1986,5.67,6.56
30-Dec-1986,5.69,6.19
31-Dec-1986,5.67,6.31
01-Jan-1987,5.67,6.31
02-Jan-1987,5.55,6.19
05-Jan-1987,5.55,6.19
06-Jan-1987,5.51,6.13
07-Jan-1987,5.43,6.13
08-Jan-1987,5.43,6.06
09-Jan-1987,5.38,6
12-Jan-1987,5.37,6.06
13-Jan-1987,5.36,6.06
14-Jan-1987,5.35,6.13
15-Jan-1987,5.36,6.06
16-Jan-1987,5.33,6.06
19-Jan-1987,5.33,6.06
20-Jan-1987,5.3,6.13
21-Jan-1987,5.31,6.06
22-Jan-1987,5.38,6.06
23-Jan-1987,5.4,6.06
26-Jan-1987,5.49,6.13
27-Jan-1987,5.49,6.13
28-Jan-1987,5.47,6.13
29-Jan-1987,5.48,6.13
30-Jan-1987,5.6,6.13
02-Feb-1987,5.61,6.13
03-Feb-1987,5.59,6.19
04-Feb-1987,5.63,6.13
05-Feb-1987,5.59,6.13
06-Feb-1987,5.66,6.13
09-Feb-1987,5.72,6.19
10-Feb-1987,5.82,6.31
11-Feb-1987,5.86,6.44
12-Feb-1987,5.72,6.44
13-Feb-1987,5.65,6.31
16-Feb-1987,5.65,6.31
17-Feb-1987,5.72,6.56
18-Feb-1987,5.6,6.56
19-Feb-1987,5.45,6.38
20-Feb-1987,5.43,6.31
23-Feb-1987,5.44,6.38
24-Feb-1987,5.44,6.38
25-Feb-1987,5.45,6.38
26-Feb-1987,5.45,6.38
27-Feb-1987,5.45,6.31
02-Mar-1987,5.48,6.31
03-Mar-1987,5.54,6.31
04-Mar-1987,5.51,6.31
05-Mar-1987,5.52,6.25
06-Mar-1987,5.64,6.25
09-Mar-1987,5.64,6.38
10-Mar-1987,5.68,6.38
11-Mar-1987,5.69,6.44
12-Mar-1987,5.67,6.38
13-Mar-1987,5.62,6.38
16-Mar-1987,5.65,6.38
17-Mar-1987,5.57,6.38
18-Mar-1987,5.52,6.38
19-Mar-1987,5.5,6.38
20-Mar-1987,5.52,6.31
23-Mar-1987,5.62,6.31
24-Mar-1987,5.61,6.44
25-Mar-1987,5.57,6.38
26-Mar-1987,5.57,6.38
27-Mar-1987,5.63,6.38
30-Mar-1987,5.66,6.5
31-Mar-1987,5.61,6.56
01-Apr-1987,5.54,6.5
02-Apr-1987,5.51,6.5
03-Apr-1987,5.5,6.56
06-Apr-1987,5.47,6.44
07-Apr-1987,5.51,6.44
08-Apr-1987,5.5,6.44
09-Apr-1987,5.75,6.44
10-Apr-1987,5.85,6.56
13-Apr-1987,6.02,6.75
14-Apr-1987,5.92,7
15-Apr-1987,5.68,6.88
16-Apr-1987,5.56,6.75
17-Apr-1987,5.56,6.69
20-Apr-1987,5.54,6.81
21-Apr-1987,5.5,6.88
22-Apr-1987,5.42,6.81
23-Apr-1987,5.49,6.81
24-Apr-1987,5.76,6.88
27-Apr-1987,5.78,7.06
28-Apr-1987,5.82,7
29-Apr-1987,5.71,6.94
30-Apr-1987,5.53,7
01-May-1987,5.6,7.06
04-May-1987,5.67,7.13
05-May-1987,5.81,7.19
06-May-1987,5.5,7.19
07-May-1987,5.53,7.13
08-May-1987,5.53,7.13
11-May-1987,5.65,7.06
12-May-1987,5.6,7.13
13-May-1987,5.53,7.06
14-May-1987,5.73,7.06
15-May-1987,5.95,7.13
18-May-1987,5.87,7.44
19-May-1987,5.78,7.56
20-May-1987,5.69,7.63
21-May-1987,5.53,7.5
22-May-1987,5.55,7.5
25-May-1987,5.55,7.38
26-May-1987,5.61,7.25
27-May-1987,5.76,7.19
28-May-1987,5.63,7.25
29-May-1987,5.68,7.25
01-Jun-1987,5.7,7.13
02-Jun-1987,5.76,7.19
03-Jun-1987,5.69,7.25
04-Jun-1987,5.66,7.13
05-Jun-1987,5.68,7.19
08-Jun-1987,5.66,7.19
09-Jun-1987,5.51,7.19
10-Jun-1987,5.48,7.19
11-Jun-1987,5.54,7.13
12-Jun-1987,5.55,7.13
15-Jun-1987,5.65,7
16-Jun-1987,5.63,7.06
17-Jun-1987,5.65,7.06
18-Jun-1987,5.65,7.06
19-Jun-1987,5.66,7.13
22-Jun-1987,5.66,7.06
23-Jun-1987,5.72,7
24-Jun-1987,5.83,7.06
25-Jun-1987,5.84,7.06
26-Jun-1987,5.78,7.06
29-Jun-1987,5.67,7.13
30-Jun-1987,5.73,7.13
01-Jul-1987,5.64,7
02-Jul-1987,5.66,7
03-Jul-1987,5.66,6.94
06-Jul-1987,5.67,6.88
07-Jul-1987,5.6,6.94
08-Jul-1987,5.57,6.88
09-Jul-1987,5.61,6.88
10-Jul-1987,5.59,6.81
13-Jul-1987,5.61,6.81
14-Jul-1987,5.55,6.88
15-Jul-1987,5.58,6.81
16-Jul-1987,5.58,6.81
17-Jul-1987,5.56,6.81
20-Jul-1987,5.55,6.75
21-Jul-1987,5.69,6.75
22-Jul-1987,5.66,6.81
23-Jul-1987,5.67,6.81
24-Jul-1987,5.75,6.94
27-Jul-1987,5.81,6.94
28-Jul-1987,5.86,6.94
29-Jul-1987,5.88,6.88
30-Jul-1987,6.07,6.88
31-Jul-1987,6.07,6.88
03-Aug-1987,6.05,6.94
04-Aug-1987,5.85,7.06
05-Aug-1987,5.85,6.94
06-Aug-1987,5.74,6.69
07-Aug-1987,5.85,6.69
10-Aug-1987,5.91,6.94
11-Aug-1987,5.94,6.94
12-Aug-1987,5.95,6.88
13-Aug-1987,5.96,6.88
14-Aug-1987,5.96,6.81
17-Aug-1987,5.98,6.81
18-Aug-1987,6.02,6.88
19-Aug-1987,6.04,6.94
20-Aug-1987,6.11,6.94
21-Aug-1987,6.1,6.94
24-Aug-1987,6.17,6.94
25-Aug-1987,6.18,6.88
26-Aug-1987,6.25,6.88
27-Aug-1987,6.29,6.94
28-Aug-1987,6.31,7.06
31-Aug-1987,6.25,7.19
01-Sep-1987,6.12,7.19
02-Sep-1987,6.09,7.19
03-Sep-1987,6.19,7.19
04-Sep-1987,6.38,7.25
07-Sep-1987,6.38,7.44
08-Sep-1987,6.44,7.5
09-Sep-1987,6.43,7.63
10-Sep-1987,6.33,7.44
11-Sep-1987,6.35,7.44
14-Sep-1987,6.34,7.38
15-Sep-1987,6.34,7.44
16-Sep-1987,6.34,7.5
17-Sep-1987,6.38,7.56
18-Sep-1987,6.42,7.56
21-Sep-1987,6.51,7.5
22-Sep-1987,6.49,7.56
23-Sep-1987,6.47,7.5
24-Sep-1987,6.41,7.56
25-Sep-1987,6.5,7.56
28-Sep-1987,6.53,7.63
29-Sep-1987,6.69,7.94
30-Sep-1987,6.61,8.25
01-Oct-1987,6.63,8.13
02-Oct-1987,6.66,8.19
05-Oct-1987,6.68,8.19
06-Oct-1987,6.55,8.25
07-Oct-1987,6.56,8.44
08-Oct-1987,6.69,8.5
09-Oct-1987,6.75,8.69
12-Oct-1987,6.75,8.75
13-Oct-1987,6.74,8.75
14-Oct-1987,7.19,8.75
15-Oct-1987,7.07,9.06
16-Oct-1987,6.93,9.06
19-Oct-1987,6.39,9.19
20-Oct-1987,5.86,8.69
21-Oct-1987,5.6,8.06
22-Oct-1987,5.36,7.94
23-Oct-1987,5.29,7.56
26-Oct-1987,5.22,7.63
27-Oct-1987,5.23,7.75
28-Oct-1987,5.1,7.75
29-Oct-1987,5.03,7.63
30-Oct-1987,5.27,7.44
02-Nov-1987,5.62,7.63
03-Nov-1987,5.63,7.63
04-Nov-1987,5.54,7.44
05-Nov-1987,5.58,7.19
06-Nov-1987,5.73,7.13
09-Nov-1987,5.7,7.25
10-Nov-1987,5.67,7.31
11-Nov-1987,5.67,7.25
12-Nov-1987,5.83,7.25
13-Nov-1987,5.91,7.31
16-Nov-1987,5.87,7.38
17-Nov-1987,5.88,7.5
18-Nov-1987,5.77,7.44
19-Nov-1987,5.66,7.38
20-Nov-1987,5.72,7.31
23-Nov-1987,5.78,7.38
24-Nov-1987,5.77,7.38
25-Nov-1987,5.7,7.44
26-Nov-1987,5.7,7.56
27-Nov-1987,5.63,7.63
30-Nov-1987,5.21,7.94
01-Dec-1987,5.55,7.69
02-Dec-1987,5.49,7.75
03-Dec-1987,5.36,7.75
04-Dec-1987,5.43,7.69
07-Dec-1987,5.82,7.75
08-Dec-1987,5.86,7.94
09-Dec-1987,5.83,8.06
10-Dec-1987,5.92,8
11-Dec-1987,5.86,8.13
14-Dec-1987,5.85,8.25
15-Dec-1987,5.93,8.25
16-Dec-1987,5.94,8
17-Dec-1987,5.93,7.94
18-Dec-1987,5.87,8
21-Dec-1987,5.87,7.88
22-Dec-1987,5.93,7.81
23-Dec-1987,5.78,7.88
24-Dec-1987,5.74,7.81
25-Dec-1987,5.74,7.81
28-Dec-1987,5.7,7.81
29-Dec-1987,5.84,7.81
30-Dec-1987,5.71,7.31
31-Dec-1987,5.68,7.31
01-Jan-1988,5.68,7.31
04-Jan-1988,5.88,7.25
05-Jan-1988,5.93,7.13
06-Jan-1988,5.84,7.25
07-Jan-1988,5.78,7.25
08-Jan-1988,5.87,7.19
11-Jan-1988,5.69,7.25
12-Jan-1988,5.81,7.19
13-Jan-1988,5.79,7.25
14-Jan-1988,5.88,7.19
15-Jan-1988,5.88,7.19
18-Jan-1988,5.88,7.06
19-Jan-1988,5.96,7.06
20-Jan-1988,5.81,7.06
21-Jan-1988,5.82,7.13
22-Jan-1988,5.81,7
25-Jan-1988,5.83,7
26-Jan-1988,5.82,7
27-Jan-1988,5.74,7
28-Jan-1988,5.68,6.94
29-Jan-1988,5.64,6.81
01-Feb-1988,5.66,6.75
02-Feb-1988,5.71,6.81
03-Feb-1988,5.71,6.75
04-Feb-1988,5.65,6.75
05-Feb-1988,5.64,6.75
08-Feb-1988,5.64,6.69
09-Feb-1988,5.6,6.69
10-Feb-1988,5.61,6.63
11-Feb-1988,5.63,6.5
12-Feb-1988,5.75,6.56
15-Feb-1988,5.75,6.75
16-Feb-1988,5.75,6.81
17-Feb-1988,5.74,6.81
18-Feb-1988,5.69,6.81
19-Feb-1988,5.68,6.75
22-Feb-1988,5.66,6.81
23-Feb-1988,5.63,6.81
24-Feb-1988,5.62,6.75
25-Feb-1988,5.63,6.75
26-Feb-1988,5.59,6.75
29-Feb-1988,5.62,6.69
01-Mar-1988,5.62,6.69
02-Mar-1988,5.61,6.69
03-Mar-1988,5.6,6.75
04-Mar-1988,5.71,6.69
07-Mar-1988,5.72,6.75
08-Mar-1988,5.74,6.75
09-Mar-1988,5.73,6.75
10-Mar-1988,5.75,6.75
11-Mar-1988,5.73,6.81
14-Mar-1988,5.7,6.69
15-Mar-1988,5.61,6.69
16-Mar-1988,5.61,6.69
17-Mar-1988,5.6,6.75
18-Mar-1988,5.66,6.69
21-Mar-1988,5.74,6.75
22-Mar-1988,5.78,6.81
23-Mar-1988,5.83,6.75
24-Mar-1988,5.79,6.81
25-Mar-1988,5.7,6.75
28-Mar-1988,5.74,6.75
29-Mar-1988,5.74,6.81
30-Mar-1988,5.75,6.75
31-Mar-1988,5.71,6.75
01-Apr-1988,5.71,6.81
04-Apr-1988,5.85,6.94
05-Apr-1988,6,6.94
06-Apr-1988,6.05,6.94
07-Apr-1988,6.05,7
08-Apr-1988,6.02,7
11-Apr-1988,6.04,7
12-Apr-1988,5.93,7
13-Apr-1988,5.86,6.94
14-Apr-1988,5.74,6.94
15-Apr-1988,5.88,7
18-Apr-1988,5.85,7.06
19-Apr-1988,5.81,7.19
20-Apr-1988,5.84,7.19
21-Apr-1988,5.83,7.19
22-Apr-1988,5.83,7.19
25-Apr-1988,5.85,7.19
26-Apr-1988,5.9,7.19
27-Apr-1988,5.87,7.13
28-Apr-1988,5.96,7.13
29-Apr-1988,5.98,7.19
02-May-1988,6.08,7.19
03-May-1988,6.13,7.25
04-May-1988,6.14,7.19
05-May-1988,6.18,7.25
06-May-1988,6.29,7.25
09-May-1988,6.31,7.31
10-May-1988,6.34,7.38
11-May-1988,6.26,7.5
12-May-1988,6.21,7.44
13-May-1988,6.18,7.38
16-May-1988,6.2,7.31
17-May-1988,6.3,7.44
18-May-1988,6.21,7.44
19-May-1988,6.15,7.44
20-May-1988,6.24,7.44
23-May-1988,6.25,7.44
24-May-1988,6.31,7.44
25-May-1988,6.33,7.44
26-May-1988,6.42,7.44
27-May-1988,6.44,7.63
30-May-1988,6.44,7.63
31-May-1988,6.43,7.69
01-Jun-1988,6.47,7.63
02-Jun-1988,6.44,7.56
03-Jun-1988,6.46,7.63
06-Jun-1988,6.46,7.56
07-Jun-1988,6.43,7.63
08-Jun-1988,6.39,7.63
09-Jun-1988,6.44,7.56
10-Jun-1988,6.45,7.56
13-Jun-1988,6.44,7.5
14-Jun-1988,6.35,7.5
15-Jun-1988,6.34,7.44
16-Jun-1988,6.29,7.5
17-Jun-1988,6.37,7.56
20-Jun-1988,6.37,7.69
21-Jun-1988,6.56,7.69
22-Jun-1988,6.52,7.63
23-Jun-1988,6.52,7.63
24-Jun-1988,6.51,7.63
27-Jun-1988,6.56,7.69
28-Jun-1988,6.6,7.75
29-Jun-1988,6.58,7.75
30-Jun-1988,6.56,7.75
01-Jul-1988,6.55,7.75
04-Jul-1988,6.55,7.75
05-Jul-1988,6.56,7.81
06-Jul-1988,6.53,7.88
07-Jul-1988,6.55,7.94
08-Jul-1988,6.66,7.94
11-Jul-1988,6.61,8.06
12-Jul-1988,6.73,8
13-Jul-1988,6.72,8.06
14-Jul-1988,6.73,8
15-Jul-1988,6.72,8.25
18-Jul-1988,6.66,8.25
19-Jul-1988,6.69,8.25
20-Jul-1988,6.71,8.13
21-Jul-1988,6.78,8.25
22-Jul-1988,6.74,8.25
25-Jul-1988,6.8,8.25
26-Jul-1988,6.89,8.19
27-Jul-1988,7,8.25
28-Jul-1988,6.99,8.25
29-Jul-1988,6.95,8.31
01-Aug-1988,6.91,8.25
02-Aug-1988,6.9,8.25
03-Aug-1988,6.9,8.19
04-Aug-1988,6.84,8.19
05-Aug-1988,6.92,8.19
08-Aug-1988,6.84,8.31
09-Aug-1988,7.06,8.31
10-Aug-1988,6.99,8.44
11-Aug-1988,7.01,8.44
12-Aug-1988,7.01,8.63
15-Aug-1988,6.99,8.56
16-Aug-1988,7.06,8.69
17-Aug-1988,7.03,8.63
18-Aug-1988,7.02,8.56
19-Aug-1988,7.06,8.56
22-Aug-1988,7.06,8.56
23-Aug-1988,7.16,8.56
24-Aug-1988,7.18,8.56
25-Aug-1988,7.25,8.56
26-Aug-1988,7.33,8.63
29-Aug-1988,7.32,8.63
30-Aug-1988,7.3,8.56
31-Aug-1988,7.3,8.44
01-Sep-1988,7.28,8.5
02-Sep-1988,7.22,8.5
05-Sep-1988,7.22,8.38
06-Sep-1988,7.26,8.31
07-Sep-1988,7.33,8.25
08-Sep-1988,7.32,8.31
09-Sep-1988,7.28,8.31
12-Sep-1988,7.23,8.25
13-Sep-1988,7.17,8.25
14-Sep-1988,7.16,8.25
15-Sep-1988,7.17,8.19
16-Sep-1988,7.15,8.25
19-Sep-1988,7.13,8.19
20-Sep-1988,7.2,8.19
21-Sep-1988,7.19,8.19
22-Sep-1988,7.2,8.19
23-Sep-1988,7.23,8.19
26-Sep-1988,7.3,8.25
27-Sep-1988,7.33,8.31
28-Sep-1988,7.34,8.44
29-Sep-1988,7.29,8.56
30-Sep-1988,7.25,8.56
03-Oct-1988,7.24,8.5
04-Oct-1988,7.23,8.44
05-Oct-1988,7.22,8.44
06-Oct-1988,7.3,8.44
07-Oct-1988,7.27,8.56
10-Oct-1988,7.27,8.44
11-Oct-1988,7.29,8.44
12-Oct-1988,7.28,8.5
13-Oct-1988,7.34,8.56
14-Oct-1988,7.32,8.5
17-Oct-1988,7.33,8.5
18-Oct-1988,7.36,8.5
19-Oct-1988,7.43,8.5
20-Oct-1988,7.45,8.56
21-Oct-1988,7.44,8.56
24-Oct-1988,7.51,8.56
25-Oct-1988,7.44,8.56
26-Oct-1988,7.41,8.56
27-Oct-1988,7.38,8.56
28-Oct-1988,7.37,8.5
31-Oct-1988,7.36,8.5
01-Nov-1988,7.34,8.5
02-Nov-1988,7.37,8.5
03-Nov-1988,7.4,8.5
04-Nov-1988,7.45,8.5
07-Nov-1988,7.48,8.63
08-Nov-1988,7.59,8.69
09-Nov-1988,7.57,8.75
10-Nov-1988,7.64,8.81
11-Nov-1988,7.64,8.81
14-Nov-1988,7.78,8.88
15-Nov-1988,7.95,8.88
16-Nov-1988,7.94,8.88
17-Nov-1988,7.92,9.06
18-Nov-1988,7.94,9.06
21-Nov-1988,7.99,9
22-Nov-1988,8,9.06
23-Nov-1988,8.01,9.06
24-Nov-1988,8.01,9.13
25-Nov-1988,8.03,9.38
28-Nov-1988,7.98,9.38
29-Nov-1988,7.99,9.38
30-Nov-1988,7.83,9.19
01-Dec-1988,7.85,9.13
02-Dec-1988,8.07,9.13
05-Dec-1988,8.01,9.31
06-Dec-1988,7.95,9.25
07-Dec-1988,7.99,9.19
08-Dec-1988,7.98,9.25
09-Dec-1988,7.88,9.31
12-Dec-1988,7.9,9.31
13-Dec-1988,8.1,9.31
14-Dec-1988,8.12,9.38
15-Dec-1988,8.19,9.44
16-Dec-1988,8.16,9.5
19-Dec-1988,8.19,9.44
20-Dec-1988,8.18,9.38
21-Dec-1988,8.1,9.31
22-Dec-1988,8.05,9.31
23-Dec-1988,8.05,9.25
26-Dec-1988,8.05,9.25
27-Dec-1988,8.15,9.31
28-Dec-1988,8.26,9.38
29-Dec-1988,8.13,9.19
30-Dec-1988,8.1,9.19
02-Jan-1989,8.1,9.19
03-Jan-1989,8.14,9.19
04-Jan-1989,8.25,9.25
05-Jan-1989,8.27,9.31
06-Jan-1989,8.29,9.31
09-Jan-1989,8.28,9.31
10-Jan-1989,8.3,9.31
11-Jan-1989,8.24,9.31
12-Jan-1989,8.26,9.31
13-Jan-1989,8.21,9.31
16-Jan-1989,8.21,9.25
17-Jan-1989,8.24,9.31
18-Jan-1989,8.26,9.31
19-Jan-1989,8.23,9.31
20-Jan-1989,8.24,9.31
23-Jan-1989,8.27,9.25
24-Jan-1989,8.21,9.25
25-Jan-1989,8.29,9.19
26-Jan-1989,8.34,9.25
27-Jan-1989,8.33,9.31
30-Jan-1989,8.28,9.25
31-Jan-1989,8.39,9.25
01-Feb-1989,8.37,9.25
02-Feb-1989,8.38,9.25
03-Feb-1989,8.48,9.25
06-Feb-1989,8.53,9.38
07-Feb-1989,8.53,9.44
08-Feb-1989,8.53,9.38
09-Feb-1989,8.48,9.44
10-Feb-1989,8.55,9.5
13-Feb-1989,8.55,9.63
14-Feb-1989,8.56,9.63
15-Feb-1989,8.49,9.69
16-Feb-1989,8.5,9.63
17-Feb-1989,8.48,9.69
20-Feb-1989,8.48,9.69
21-Feb-1989,8.47,9.69
22-Feb-1989,8.53,9.69
23-Feb-1989,8.61,9.81
24-Feb-1989,8.65,9.94
27-Feb-1989,8.68,10.06
28-Feb-1989,8.71,10.19
01-Mar-1989,8.66,10.13
02-Mar-1989,8.66,10.13
03-Mar-1989,8.63,10
06-Mar-1989,8.57,10
07-Mar-1989,8.62,10
08-Mar-1989,8.61,10
09-Mar-1989,8.66,10.06
10-Mar-1989,8.74,10.06
13-Mar-1989,8.76,10.13
14-Mar-1989,8.7,10.13
15-Mar-1989,8.67,10.13
16-Mar-1989,8.7,10.13
17-Mar-1989,8.85,10.06
20-Mar-1989,8.99,10.44
21-Mar-1989,9.09,10.5
22-Mar-1989,9.01,10.38
23-Mar-1989,9.04,10.25
24-Mar-1989,9.04,10.31
27-Mar-1989,9.1,10.31
28-Mar-1989,9.07,10.31
29-Mar-1989,8.96,10.38
30-Mar-1989,8.95,10.19
31-Mar-1989,8.9,10.19
03-Apr-1989,8.82,10.13
04-Apr-1989,8.81,10.13
05-Apr-1989,8.82,10.06
06-Apr-1989,8.84,10.06
07-Apr-1989,8.8,10.19
10-Apr-1989,8.73,10.19
11-Apr-1989,8.68,10.13
12-Apr-1989,8.66,10.13
13-Apr-1989,8.77,10.13
14-Apr-1989,8.61,10.19
17-Apr-1989,8.61,10
18-Apr-1989,8.43,10.06
19-Apr-1989,8.43,9.94
20-Apr-1989,8.64,9.94
21-Apr-1989,8.64,10
24-Apr-1989,8.67,10
25-Apr-1989,8.63,10
26-Apr-1989,8.53,9.94
27-Apr-1989,8.41,9.88
28-Apr-1989,8.41,9.81
01-May-1989,8.62,9.94
02-May-1989,8.58,9.94
03-May-1989,8.53,9.88
04-May-1989,8.53,9.88
05-May-1989,8.43,9.88
08-May-1989,8.49,9.81
09-May-1989,8.5,9.81
10-May-1989,8.52,9.88
11-May-1989,8.42,9.88
12-May-1989,8.21,9.81
15-May-1989,8.24,9.5
16-May-1989,8.23,9.5
17-May-1989,8.28,9.5
18-May-1989,8.38,9.56
19-May-1989,8.35,9.56
22-May-1989,8.32,9.56
23-May-1989,8.28,9.25
24-May-1989,8.37,9.38
25-May-1989,8.54,9.5
26-May-1989,8.52,9.63
29-May-1989,8.52,9.63
30-May-1989,8.58,9.44
31-May-1989,8.61,9.44
01-Jun-1989,8.61,9.44
02-Jun-1989,8.36,9.5
05-Jun-1989,8.26,9.31
06-Jun-1989,8.16,9.25
07-Jun-1989,8.14,9.25
08-Jun-1989,8.12,9.13
09-Jun-1989,8.22,9.25
12-Jun-1989,8.19,9.06
13-Jun-1989,8.16,9.19
14-Jun-1989,8.12,9.25
15-Jun-1989,8.09,9.19
16-Jun-1989,8.14,9.31
19-Jun-1989,8.15,9.31
20-Jun-1989,8.15,9.38
21-Jun-1989,8.13,9.31
22-Jun-1989,8.15,9.38
23-Jun-1989,8.05,9.44
26-Jun-1989,8.1,9.25
27-Jun-1989,8.05,9.25
28-Jun-1989,8.04,9.25
29-Jun-1989,7.95,9.25
30-Jun-1989,7.99,9.19
03-Jul-1989,7.97,9.19
04-Jul-1989,7.97,9.13
05-Jul-1989,7.78,9.06
06-Jul-1989,7.77,9.06
07-Jul-1989,7.73,9.06
10-Jul-1989,7.75,8.94
11-Jul-1989,7.76,8.81
12-Jul-1989,7.73,8.69
13-Jul-1989,7.77,8.69
14-Jul-1989,7.84,8.75
17-Jul-1989,7.92,8.81
18-Jul-1989,7.91,8.88
19-Jul-1989,7.93,8.94
20-Jul-1989,7.97,8.81
21-Jul-1989,8.12,8.81
24-Jul-1989,8.1,8.88
25-Jul-1989,8.03,8.88
26-Jul-1989,8.02,8.81
27-Jul-1989,7.9,8.69
28-Jul-1989,7.86,8.63
31-Jul-1989,7.8,8.44
01-Aug-1989,7.63,8.31
02-Aug-1989,7.63,8.31
03-Aug-1989,7.64,8.31
04-Aug-1989,7.87,8.44
07-Aug-1989,7.95,8.69
08-Aug-1989,7.94,8.63
09-Aug-1989,7.91,8.63
10-Aug-1989,7.86,8.69
11-Aug-1989,7.96,8.63
14-Aug-1989,8.06,8.75
15-Aug-1989,8.03,8.88
16-Aug-1989,7.94,8.81
17-Aug-1989,7.88,8.75
18-Aug-1989,7.86,8.81
21-Aug-1989,7.92,8.81
22-Aug-1989,8.05,8.88
23-Aug-1989,8,8.88
24-Aug-1989,7.96,8.81
25-Aug-1989,7.96,8.81
28-Aug-1989,7.98,8.88
29-Aug-1989,7.9,8.88
30-Aug-1989,7.87,8.88
31-Aug-1989,7.89,8.88
01-Sep-1989,7.86,8.88
04-Sep-1989,7.86,8.81
05-Sep-1989,7.88,8.88
06-Sep-1989,7.82,8.88
07-Sep-1989,7.8,8.88
08-Sep-1989,7.78,8.88
11-Sep-1989,7.69,8.81
12-Sep-1989,7.62,8.81
13-Sep-1989,7.59,8.81
14-Sep-1989,7.58,8.75
15-Sep-1989,7.53,8.75
18-Sep-1989,7.61,8.75
19-Sep-1989,7.66,8.75
20-Sep-1989,7.81,8.75
21-Sep-1989,7.83,8.81
22-Sep-1989,7.76,8.81
25-Sep-1989,7.82,8.88
26-Sep-1989,7.76,8.88
27-Sep-1989,7.83,8.94
28-Sep-1989,7.87,9
29-Sep-1989,7.91,9.06
02-Oct-1989,7.89,9.06
03-Oct-1989,7.78,9
04-Oct-1989,7.78,9
05-Oct-1989,7.76,9
06-Oct-1989,7.58,8.94
09-Oct-1989,7.58,8.75
10-Oct-1989,7.63,8.63
11-Oct-1989,7.7,8.69
12-Oct-1989,7.7,8.69
13-Oct-1989,7.61,8.69
16-Oct-1989,7.44,8.31
17-Oct-1989,7.43,8.44
18-Oct-1989,7.5,8.44
19-Oct-1989,7.57,8.63
20-Oct-1989,7.55,8.56
23-Oct-1989,7.57,8.63
24-Oct-1989,7.5,8.56
25-Oct-1989,7.56,8.5
26-Oct-1989,7.6,8.5
27-Oct-1989,7.76,8.56
30-Oct-1989,7.75,8.56
31-Oct-1989,7.77,8.56
01-Nov-1989,7.78,8.63
