Time,TB3m,TB10y
26-Aug-1981,15.83,15.31
27-Aug-1981,15.72,15.36
28-Aug-1981,15.38,15.25
31-Aug-1981,15.52,15.41
01-Sep-1981,15.59,15.41
02-Sep-1981,15.66,15.4
03-Sep-1981,15.63,15.48
04-Sep-1981,15.56,15.51
07-Sep-1981,15.56,15.51
08-Sep-1981,15.65,15.59
09-Sep-1981,15.36,15.53
10-Sep-1981,15.01,15.3
11-Sep-1981,14.52,15.05
14-Sep-1981,14.45,15.2
15-Sep-1981,14.29,15.08
16-Sep-1981,14.34,15.11
17-Sep-1981,14.32,14.95
18-Sep-1981,14.34,14.91
21-Sep-1981,14.27,14.78
22-Sep-1981,14.48,15.03
23-Sep-1981,14.2,15.23
24-Sep-1981,14.21,15.31
25-Sep-1981,14.3,15.68
28-Sep-1981,14.12,15.65
29-Sep-1981,14.16,15.76
30-Sep-1981,14.34,15.84
01-Oct-1981,14.57,15.75
02-Oct-1981,14.65,15.41
05-Oct-1981,14.27,15.19
06-Oct-1981,13.9,15.14
07-Oct-1981,13.85,15.04
08-Oct-1981,13.7,15
09-Oct-1981,13.33,14.73
12-Oct-1981,13.33,14.73
13-Oct-1981,13.5,14.83
14-Oct-1981,13.24,14.87
15-Oct-1981,13.36,14.88
16-Oct-1981,13.52,14.94
19-Oct-1981,13.52,14.95
20-Oct-1981,13.46,15.09
21-Oct-1981,13.29,15.34
22-Oct-1981,13.32,15.38
23-Oct-1981,13.24,15.3
26-Oct-1981,13.32,15.6
27-Oct-1981,13.36,15.54
28-Oct-1981,13.22,15.44
29-Oct-1981,13.04,15.06
30-Oct-1981,12.75,14.63
02-Nov-1981,12.69,14.57
03-Nov-1981,12.69,14.57
04-Nov-1981,12.3,14.18
05-Nov-1981,12.18,14.19
06-Nov-1981,11.68,13.94
09-Nov-1981,11.19,13.39
10-Nov-1981,11.15,13.4
11-Nov-1981,11.15,13.4
12-Nov-1981,10.6,13.19
13-Nov-1981,10.78,13.18
16-Nov-1981,10.63,13.07
17-Nov-1981,10.63,13.18
18-Nov-1981,10.07,13
19-Nov-1981,10.12,13.04
20-Nov-1981,10.11,13.14
23-Nov-1981,10.49,13.44
24-Nov-1981,10.17,13.13
25-Nov-1981,10.1,12.98
26-Nov-1981,10.1,12.98
27-Nov-1981,10.17,12.92
30-Nov-1981,10.37,13.13
01-Dec-1981,10.49,13.37
02-Dec-1981,10.62,13.49
03-Dec-1981,10.52,13.45
04-Dec-1981,9.94,13.15
07-Dec-1981,10.22,13.5
08-Dec-1981,10.26,13.5
09-Dec-1981,10.38,13.64
10-Dec-1981,10.68,13.8
11-Dec-1981,10.82,13.84
14-Dec-1981,10.95,13.62
15-Dec-1981,10.89,13.55
16-Dec-1981,10.87,13.53
17-Dec-1981,11.14,13.71
18-Dec-1981,10.87,13.51
21-Dec-1981,11.1,13.83
22-Dec-1981,11.03,14.02
23-Dec-1981,11.32,14.14
24-Dec-1981,11.1,14.01
25-Dec-1981,11.1,14.01
28-Dec-1981,11.27,14.01
29-Dec-1981,11.7,14.12
30-Dec-1981,11.36,14.17
31-Dec-1981,11.08,13.98
01-Jan-1982,11.08,13.98
04-Jan-1982,11.39,14.19
05-Jan-1982,11.72,14.44
06-Jan-1982,11.64,14.59
07-Jan-1982,11.66,14.63
08-Jan-1982,11.52,14.48
11-Jan-1982,11.97,14.81
12-Jan-1982,11.96,14.62
13-Jan-1982,12.14,14.83
14-Jan-1982,12.06,14.7
15-Jan-1982,12.21,14.82
18-Jan-1982,12.25,14.75
19-Jan-1982,12.56,14.8
20-Jan-1982,12.72,14.81
21-Jan-1982,12.77,14.62
22-Jan-1982,13.02,14.69
25-Jan-1982,13.32,14.62
26-Jan-1982,13.02,14.54
27-Jan-1982,12.8,14.51
28-Jan-1982,12.28,14.29
29-Jan-1982,12.52,14.14
01-Feb-1982,13.68,14.58
02-Feb-1982,13.61,14.47
03-Feb-1982,13.77,14.69
04-Feb-1982,13.69,14.76
05-Feb-1982,13.63,14.65
08-Feb-1982,13.96,14.88
09-Feb-1982,14.18,14.95
10-Feb-1982,14.15,14.81
11-Feb-1982,14.19,14.71
12-Feb-1982,14.19,14.71
15-Feb-1982,14.19,14.71
16-Feb-1982,14.57,14.53
17-Feb-1982,14.47,14.5
18-Feb-1982,13.7,14.28
19-Feb-1982,13.49,14.24
22-Feb-1982,12.55,13.87
23-Feb-1982,12.35,13.93
24-Feb-1982,12,13.87
25-Feb-1982,12.23,13.91
26-Feb-1982,12.44,14.03
01-Mar-1982,12.27,13.85
02-Mar-1982,12.37,13.74
03-Mar-1982,12.28,13.69
04-Mar-1982,12.18,13.61
05-Mar-1982,12.19,13.59
08-Mar-1982,12.12,13.67
09-Mar-1982,12.36,13.69
10-Mar-1982,12.41,13.73
11-Mar-1982,12.64,13.95
12-Mar-1982,12.81,13.97
15-Mar-1982,12.89,13.96
16-Mar-1982,12.73,13.91
17-Mar-1982,12.76,13.88
18-Mar-1982,12.83,13.87
19-Mar-1982,13.04,13.89
22-Mar-1982,12.65,13.74
23-Mar-1982,12.53,13.72
24-Mar-1982,12.68,13.91
25-Mar-1982,12.75,13.9
26-Mar-1982,13,14.01
29-Mar-1982,13.41,14.16
30-Mar-1982,13.43,14.19
31-Mar-1982,13.26,14.18
01-Apr-1982,13.24,14.1
02-Apr-1982,13.26,14.1
05-Apr-1982,13.05,14.16
06-Apr-1982,13.13,14.18
07-Apr-1982,13.18,14.18
08-Apr-1982,13.03,13.98
09-Apr-1982,13.03,13.98
12-Apr-1982,12.81,13.83
13-Apr-1982,12.73,13.83
14-Apr-1982,12.81,13.95
15-Apr-1982,12.86,13.91
16-Apr-1982,12.64,13.71
19-Apr-1982,12.48,13.66
20-Apr-1982,12.46,13.72
21-Apr-1982,12.19,13.69
22-Apr-1982,12.42,13.71
23-Apr-1982,12.39,13.69
26-Apr-1982,12.44,13.7
27-Apr-1982,12.43,13.7
28-Apr-1982,12.44,13.77
29-Apr-1982,12.44,13.87
30-Apr-1982,12.34,13.87
03-May-1982,12.74,13.95
04-May-1982,12.73,13.87
05-May-1982,12.62,13.8
06-May-1982,12.34,13.54
07-May-1982,12.25,13.48
10-May-1982,12.33,13.49
11-May-1982,12.3,13.46
12-May-1982,12.4,13.59
13-May-1982,12.5,13.62
14-May-1982,12.36,13.48
17-May-1982,12.32,13.57
18-May-1982,12.23,13.6
19-May-1982,11.94,13.64
20-May-1982,11.5,13.53
21-May-1982,11.51,13.52
24-May-1982,11.5,13.58
25-May-1982,11.57,13.62
26-May-1982,11.55,13.68
27-May-1982,11.57,13.72
28-May-1982,11.5,13.71
31-May-1982,11.5,13.71
01-Jun-1982,12.01,13.93
02-Jun-1982,12.06,13.86
03-Jun-1982,12.07,13.9
04-Jun-1982,12.22,13.98
07-Jun-1982,12.09,13.94
08-Jun-1982,12.17,13.98
09-Jun-1982,12.08,13.99
10-Jun-1982,11.98,14.02
11-Jun-1982,11.99,13.93
14-Jun-1982,12.34,14.21
15-Jun-1982,12.36,14.21
16-Jun-1982,12.31,14.26
17-Jun-1982,12.56,14.48
18-Jun-1982,12.73,14.62
21-Jun-1982,12.56,14.63
22-Jun-1982,12.78,14.66
23-Jun-1982,12.87,14.74
24-Jun-1982,12.99,14.71
25-Jun-1982,13.19,14.76
28-Jun-1982,13.11,14.73
29-Jun-1982,13.02,14.61
30-Jun-1982,12.76,14.44
01-Jul-1982,12.55,14.4
02-Jul-1982,12.59,14.5
05-Jul-1982,12.59,14.5
06-Jul-1982,12.62,14.48
07-Jul-1982,12.58,14.49
08-Jul-1982,11.95,14.19
09-Jul-1982,11.77,14.03
12-Jul-1982,11.73,13.87
13-Jul-1982,11.95,14.02
14-Jul-1982,12,14.1
15-Jul-1982,11.64,13.96
16-Jul-1982,11.21,13.7
19-Jul-1982,11.06,13.68
20-Jul-1982,10.66,13.53
21-Jul-1982,10.75,13.6
22-Jul-1982,10.41,13.51
23-Jul-1982,10.33,13.56
26-Jul-1982,10.45,13.91
27-Jul-1982,10.66,13.86
28-Jul-1982,10.72,13.97
29-Jul-1982,10.53,13.83
30-Jul-1982,10.17,13.68
02-Aug-1982,9.36,13.41
03-Aug-1982,9.8,13.51
04-Aug-1982,9.73,13.68
05-Aug-1982,9.8,13.7
06-Aug-1982,10.31,13.85
09-Aug-1982,9.86,13.7
10-Aug-1982,10.02,13.69
11-Aug-1982,9.97,13.71
12-Aug-1982,9.38,13.55
13-Aug-1982,9.25,13.2
16-Aug-1982,8.67,13.09
17-Aug-1982,8.05,12.65
18-Aug-1982,8.06,12.57
19-Aug-1982,7.52,12.47
20-Aug-1982,7.08,12.24
23-Aug-1982,7.5,12.47
24-Aug-1982,7.61,12.35
25-Aug-1982,7.42,12.43
26-Aug-1982,7.14,12.55
27-Aug-1982,7.84,12.77
30-Aug-1982,8.16,12.81
31-Aug-1982,8.42,12.81
01-Sep-1982,8.42,12.76
02-Sep-1982,8.36,12.6
03-Sep-1982,8.17,12.47
06-Sep-1982,8.17,12.47
07-Sep-1982,8.39,12.53
08-Sep-1982,8.3,12.51
09-Sep-1982,8.28,12.53
10-Sep-1982,8.37,12.73
13-Sep-1982,8.12,12.63
14-Sep-1982,7.89,12.56
15-Sep-1982,8.14,12.6
16-Sep-1982,8.03,12.6
17-Sep-1982,7.96,12.51
20-Sep-1982,7.78,12.47
21-Sep-1982,7.63,12.18
22-Sep-1982,7.35,12.04
23-Sep-1982,7.28,11.94
24-Sep-1982,7.6,12.09
27-Sep-1982,7.58,11.99
28-Sep-1982,7.48,11.85
29-Sep-1982,7.58,11.8
30-Sep-1982,7.62,11.73
01-Oct-1982,7.35,11.51
04-Oct-1982,7.94,11.72
05-Oct-1982,8.14,11.69
06-Oct-1982,8.05,11.5
07-Oct-1982,7.76,10.91
08-Oct-1982,7.75,10.83
11-Oct-1982,7.75,10.83
12-Oct-1982,7.38,10.53
13-Oct-1982,7.42,10.39
14-Oct-1982,7.54,10.61
15-Oct-1982,7.56,10.75
18-Oct-1982,7.43,10.58
19-Oct-1982,7.48,10.56
20-Oct-1982,7.56,10.69
21-Oct-1982,7.57,10.69
22-Oct-1982,7.64,10.81
25-Oct-1982,7.87,11.11
26-Oct-1982,7.96,10.87
27-Oct-1982,8,10.9
28-Oct-1982,7.91,10.77
29-Oct-1982,7.9,10.71
01-Nov-1982,7.81,10.56
02-Nov-1982,7.81,10.56
03-Nov-1982,7.79,10.46
04-Nov-1982,7.73,10.42
05-Nov-1982,7.78,10.48
08-Nov-1982,7.92,10.55
09-Nov-1982,8,10.51
10-Nov-1982,8.08,10.48
11-Nov-1982,8.08,10.48
12-Nov-1982,8.28,10.58
15-Nov-1982,8.43,10.65
16-Nov-1982,8.4,10.67
17-Nov-1982,8.36,10.59
18-Nov-1982,8.27,10.46
19-Nov-1982,8.1,10.42
22-Nov-1982,7.96,10.43
23-Nov-1982,7.95,10.53
24-Nov-1982,7.93,10.59
25-Nov-1982,7.93,10.59
26-Nov-1982,7.93,10.51
29-Nov-1982,8.26,10.78
30-Nov-1982,8.28,10.79
01-Dec-1982,8.28,10.74
02-Dec-1982,8.04,10.68
03-Dec-1982,7.84,10.47
06-Dec-1982,7.88,10.46
07-Dec-1982,7.93,10.48
08-Dec-1982,7.97,10.62
09-Dec-1982,7.96,10.58
10-Dec-1982,8.04,10.66
13-Dec-1982,8,10.61
14-Dec-1982,7.68,10.46
15-Dec-1982,7.63,10.5
16-Dec-1982,7.83,10.59
17-Dec-1982,7.87,10.64
20-Dec-1982,7.88,10.7
21-Dec-1982,7.9,10.54
22-Dec-1982,7.92,10.53
23-Dec-1982,7.92,10.47
24-Dec-1982,7.92,10.47
27-Dec-1982,7.91,10.44
28-Dec-1982,8.05,10.44
29-Dec-1982,8.14,10.47
30-Dec-1982,8.02,10.44
31-Dec-1982,7.92,10.36
03-Jan-1983,7.92,10.32
04-Jan-1983,8,10.37
05-Jan-1983,7.98,10.35
06-Jan-1983,7.94,10.39
07-Jan-1983,7.76,10.36
10-Jan-1983,7.72,10.38
11-Jan-1983,7.69,10.34
12-Jan-1983,7.68,10.32
13-Jan-1983,7.66,10.27
14-Jan-1983,7.55,10.28
17-Jan-1983,7.6,10.28
18-Jan-1983,7.64,10.3
19-Jan-1983,7.68,10.41
20-Jan-1983,7.78,10.43
21-Jan-1983,8.03,10.61
24-Jan-1983,8.1,10.7
25-Jan-1983,8.05,10.62
26-Jan-1983,8.08,10.69
27-Jan-1983,8.02,10.67
28-Jan-1983,8,10.71
31-Jan-1983,8.1,10.8
01-Feb-1983,8.16,10.78
02-Feb-1983,8.16,10.88
03-Feb-1983,8.15,10.93
04-Feb-1983,8.25,10.99
07-Feb-1983,8.23,10.96
08-Feb-1983,8.29,10.99
09-Feb-1983,8.28,11
10-Feb-1983,8.17,10.83
11-Feb-1983,8.14,10.8
14-Feb-1983,8.24,10.8
15-Feb-1983,8.25,10.84
16-Feb-1983,8.2,10.81
17-Feb-1983,8.1,10.71
18-Feb-1983,7.99,10.6
21-Feb-1983,7.99,10.6
22-Feb-1983,7.91,10.46
23-Feb-1983,7.96,10.44
24-Feb-1983,7.93,10.42
25-Feb-1983,7.82,10.26
28-Feb-1983,7.93,10.27
01-Mar-1983,7.96,10.22
02-Mar-1983,8,10.26
03-Mar-1983,7.95,10.23
04-Mar-1983,8.01,10.27
07-Mar-1983,8.18,10.43
08-Mar-1983,8.3,10.52
09-Mar-1983,8.26,10.48
10-Mar-1983,8.24,10.55
11-Mar-1983,8.27,10.59
14-Mar-1983,8.23,10.48
15-Mar-1983,8.25,10.46
16-Mar-1983,8.3,10.53
17-Mar-1983,8.34,10.56
18-Mar-1983,8.44,10.58
21-Mar-1983,8.5,10.6
22-Mar-1983,8.61,10.62
23-Mar-1983,8.47,10.58
24-Mar-1983,8.51,10.58
25-Mar-1983,8.65,10.64
28-Mar-1983,8.65,10.66
29-Mar-1983,8.63,10.6
30-Mar-1983,8.63,10.59
31-Mar-1983,8.64,10.62
01-Apr-1983,8.64,10.62
04-Apr-1983,8.64,10.6
05-Apr-1983,8.51,10.49
06-Apr-1983,8.4,10.49
07-Apr-1983,8.36,10.51
08-Apr-1983,8.33,10.51
11-Apr-1983,8.17,10.41
12-Apr-1983,8.2,10.42
13-Apr-1983,8.18,10.39
14-Apr-1983,8.12,10.29
15-Apr-1983,8.14,10.33
18-Apr-1983,8.07,10.29
19-Apr-1983,8.16,10.39
20-Apr-1983,8.1,10.39
21-Apr-1983,8.14,10.43
22-Apr-1983,8.15,10.42
25-Apr-1983,8.15,10.4
26-Apr-1983,8.14,10.37
27-Apr-1983,8.1,10.29
28-Apr-1983,8.1,10.31
29-Apr-1983,8.08,10.27
02-May-1983,8.05,10.26
03-May-1983,8.04,10.26
04-May-1983,8.01,10.12
05-May-1983,8.06,10.16
06-May-1983,7.98,10.13
09-May-1983,8.13,10.25
10-May-1983,8,10.16
11-May-1983,7.96,10.18
12-May-1983,8.05,10.23
13-May-1983,8.02,10.22
16-May-1983,8.15,10.37
17-May-1983,8.13,10.41
18-May-1983,8.11,10.43
19-May-1983,8.14,10.49
20-May-1983,8.18,10.54
23-May-1983,8.42,10.57
24-May-1983,8.47,10.56
25-May-1983,8.49,10.58
26-May-1983,8.53,10.63
27-May-1983,8.48,10.62
30-May-1983,8.48,10.62
31-May-1983,8.63,10.81
01-Jun-1983,8.58,10.77
02-Jun-1983,8.5,10.78
03-Jun-1983,8.55,10.79
06-Jun-1983,8.64,10.79
07-Jun-1983,8.82,10.85
08-Jun-1983,8.83,10.92
09-Jun-1983,8.74,10.88
10-Jun-1983,8.78,10.89
13-Jun-1983,8.7,10.75
14-Jun-1983,8.73,10.77
15-Jun-1983,8.72,10.72
16-Jun-1983,8.65,10.64
17-Jun-1983,8.69,10.68
20-Jun-1983,8.96,10.8
21-Jun-1983,8.95,10.79
22-Jun-1983,8.97,10.83
23-Jun-1983,8.93,10.9
24-Jun-1983,9.04,11.02
27-Jun-1983,9.03,11.11
28-Jun-1983,8.98,11.04
29-Jun-1983,8.85,10.99
30-Jun-1983,8.79,10.96
01-Jul-1983,8.73,10.93
04-Jul-1983,8.73,10.93
05-Jul-1983,9.02,11.21
06-Jul-1983,9.02,11.16
07-Jul-1983,9.1,11.29
08-Jul-1983,9.12,11.33
11-Jul-1983,9.04,11.28
12-Jul-1983,9.14,11.42
13-Jul-1983,9.1,11.4
14-Jul-1983,9.08,11.38
15-Jul-1983,9.14,11.51
18-Jul-1983,9.11,11.41
19-Jul-1983,9.14,11.36
20-Jul-1983,9.07,11.28
21-Jul-1983,9.07,11.32
22-Jul-1983,9.09,11.43
25-Jul-1983,9.07,11.41
26-Jul-1983,9.11,11.49
27-Jul-1983,9.07,11.51
28-Jul-1983,9.17,11.66
29-Jul-1983,9.22,11.76
01-Aug-1983,9.27,11.8
02-Aug-1983,9.49,11.82
03-Aug-1983,9.39,11.92
04-Aug-1983,9.43,12.12
05-Aug-1983,9.45,12.1
08-Aug-1983,9.5,12.2
09-Aug-1983,9.53,12.13
10-Aug-1983,9.56,12.17
11-Aug-1983,9.52,12.04
12-Aug-1983,9.49,11.96
15-Aug-1983,9.4,11.76
16-Aug-1983,9.4,11.71
17-Aug-1983,9.32,11.65
18-Aug-1983,9.3,11.7
19-Aug-1983,9.31,11.72
22-Aug-1983,9.16,11.54
23-Aug-1983,9.19,11.57
24-Aug-1983,9.12,11.54
25-Aug-1983,9.1,11.62
26-Aug-1983,9.16,11.65
29-Aug-1983,9.25,11.86
30-Aug-1983,9.3,11.9
31-Aug-1983,9.26,11.98
01-Sep-1983,9.22,11.97
02-Sep-1983,9.27,12.01
05-Sep-1983,9.27,12.01
06-Sep-1983,9.18,11.85
07-Sep-1983,9.1,11.7
08-Sep-1983,9.11,11.77
09-Sep-1983,9.13,11.73
12-Sep-1983,9.05,11.56
13-Sep-1983,9.08,11.63
14-Sep-1983,9.11,11.76
15-Sep-1983,9.1,11.82
16-Sep-1983,9.07,11.68
19-Sep-1983,8.99,11.66
20-Sep-1983,8.97,11.57
21-Sep-1983,8.95,11.64
22-Sep-1983,8.93,11.6
23-Sep-1983,8.88,11.49
26-Sep-1983,8.73,11.41
27-Sep-1983,8.73,11.45
28-Sep-1983,8.78,11.49
29-Sep-1983,8.81,11.5
30-Sep-1983,8.71,11.44
03-Oct-1983,8.74,11.47
04-Oct-1983,8.65,11.46
05-Oct-1983,8.54,11.35
06-Oct-1983,8.56,11.31
07-Oct-1983,8.6,11.33
10-Oct-1983,8.6,11.33
11-Oct-1983,8.81,11.57
12-Oct-1983,8.78,11.59
13-Oct-1983,8.81,11.65
14-Oct-1983,8.77,11.58
17-Oct-1983,8.55,11.47
18-Oct-1983,8.52,11.49
19-Oct-1983,8.5,11.49
20-Oct-1983,8.54,11.47
21-Oct-1983,8.54,11.43
24-Oct-1983,8.68,11.66
25-Oct-1983,8.66,11.7
26-Oct-1983,8.66,11.72
27-Oct-1983,8.65,11.66
28-Oct-1983,8.63,11.68
31-Oct-1983,8.51,11.74
01-Nov-1983,8.47,11.69
02-Nov-1983,8.49,11.7
03-Nov-1983,8.64,11.75
04-Nov-1983,8.81,11.85
07-Nov-1983,8.77,11.85
08-Nov-1983,8.77,11.85
09-Nov-1983,8.78,11.84
10-Nov-1983,8.76,11.71
11-Nov-1983,8.76,11.71
14-Nov-1983,8.77,11.68
15-Nov-1983,8.78,11.7
16-Nov-1983,8.8,11.7
17-Nov-1983,8.84,11.72
18-Nov-1983,8.85,11.72
21-Nov-1983,8.78,11.65
22-Nov-1983,8.77,11.57
23-Nov-1983,8.81,11.59
24-Nov-1983,8.81,11.59
25-Nov-1983,8.78,11.55
28-Nov-1983,8.87,11.63
29-Nov-1983,8.87,11.58
30-Nov-1983,8.88,11.63
01-Dec-1983,8.87,11.63
02-Dec-1983,8.93,11.75
05-Dec-1983,8.93,11.78
06-Dec-1983,8.94,11.76
07-Dec-1983,8.95,11.79
08-Dec-1983,9.02,11.89
09-Dec-1983,9,11.9
12-Dec-1983,8.96,11.87
13-Dec-1983,9.09,11.95
14-Dec-1983,9.12,11.97
15-Dec-1983,9.17,11.96
16-Dec-1983,9.11,11.88
19-Dec-1983,9.09,11.87
20-Dec-1983,9.04,11.86
21-Dec-1983,9,11.83
22-Dec-1983,8.89,11.77
23-Dec-1983,8.96,11.79
26-Dec-1983,8.96,11.79
27-Dec-1983,8.92,11.75
28-Dec-1983,8.98,11.81
29-Dec-1983,8.98,11.79
30-Dec-1983,8.97,11.82
02-Jan-1984,8.97,11.82
03-Jan-1984,9,11.86
04-Jan-1984,8.98,11.78
05-Jan-1984,8.93,11.77
06-Jan-1984,8.87,11.73
09-Jan-1984,8.9,11.75
10-Jan-1984,8.9,11.71
11-Jan-1984,8.93,11.76
12-Jan-1984,8.92,11.76
13-Jan-1984,8.74,11.59
16-Jan-1984,8.78,11.54
17-Jan-1984,8.83,11.57
18-Jan-1984,8.91,11.61
19-Jan-1984,8.9,11.6
20-Jan-1984,8.97,11.64
23-Jan-1984,8.94,11.63
24-Jan-1984,8.92,11.63
25-Jan-1984,8.93,11.64
26-Jan-1984,8.93,11.63
27-Jan-1984,8.91,11.63
30-Jan-1984,8.89,11.66
31-Jan-1984,8.89,11.67
01-Feb-1984,8.89,11.64
02-Feb-1984,8.91,11.6
03-Feb-1984,8.96,11.6
06-Feb-1984,9.09,11.7
07-Feb-1984,9.06,11.71
08-Feb-1984,9.06,11.72
09-Feb-1984,9.03,11.73
10-Feb-1984,9.06,11.83
13-Feb-1984,9.06,11.83
14-Feb-1984,9.07,11.85
15-Feb-1984,9.06,11.81
16-Feb-1984,9.07,11.83
17-Feb-1984,9.17,11.92
20-Feb-1984,9.17,11.92
21-Feb-1984,9.13,11.91
22-Feb-1984,9.13,11.93
23-Feb-1984,9.26,12.05
24-Feb-1984,9.18,11.99
27-Feb-1984,9.19,12.05
28-Feb-1984,9.21,12.09
29-Feb-1984,9.14,12.04
01-Mar-1984,9.19,12.07
02-Mar-1984,9.16,11.99
05-Mar-1984,9.2,12.07
06-Mar-1984,9.23,12.09
07-Mar-1984,9.31,12.22
08-Mar-1984,9.34,12.24
09-Mar-1984,9.35,12.28
12-Mar-1984,9.34,12.24
13-Mar-1984,9.38,12.27
14-Mar-1984,9.46,12.31
15-Mar-1984,9.48,12.31
16-Mar-1984,9.5,12.34
19-Mar-1984,9.64,12.45
20-Mar-1984,9.8,12.44
21-Mar-1984,9.81,12.45
22-Mar-1984,9.79,12.49
23-Mar-1984,9.77,12.48
26-Mar-1984,9.73,12.46
27-Mar-1984,9.78,12.46
28-Mar-1984,9.71,12.42
29-Mar-1984,9.68,12.41
30-Mar-1984,9.72,12.53
02-Apr-1984,9.68,12.56
03-Apr-1984,9.78,12.65
04-Apr-1984,9.79,12.67
05-Apr-1984,9.79,12.65
06-Apr-1984,9.68,12.51
09-Apr-1984,9.59,12.47
10-Apr-1984,9.63,12.52
11-Apr-1984,9.63,12.5
12-Apr-1984,9.64,12.4
13-Apr-1984,9.74,12.57
16-Apr-1984,9.79,12.61
17-Apr-1984,9.76,12.57
18-Apr-1984,9.75,12.7
19-Apr-1984,9.73,12.77
20-Apr-1984,9.73,12.77
23-Apr-1984,9.65,12.8
24-Apr-1984,9.65,12.75
25-Apr-1984,9.63,12.69
26-Apr-1984,9.54,12.67
27-Apr-1984,9.71,12.79
30-Apr-1984,9.72,12.82
01-May-1984,9.7,12.82
02-May-1984,9.68,12.86
03-May-1984,9.67,12.89
04-May-1984,9.87,13.07
07-May-1984,9.93,13.13
08-May-1984,10.04,13.09
09-May-1984,10,13.21
10-May-1984,9.86,13.25
11-May-1984,10.01,13.46
14-May-1984,9.97,13.58
15-May-1984,10.11,13.48
16-May-1984,9.75,13.41
17-May-1984,9.78,13.54
18-May-1984,9.81,13.45
21-May-1984,9.7,13.43
22-May-1984,10.04,13.52
23-May-1984,9.91,13.54
24-May-1984,9.71,13.72
25-May-1984,9.58,13.75
28-May-1984,9.58,13.75
29-May-1984,9.72,13.89
30-May-1984,9.76,13.99
31-May-1984,9.75,13.91
01-Jun-1984,9.8,13.63
04-Jun-1984,9.85,13.42
05-Jun-1984,9.75,13.37
06-Jun-1984,9.76,13.54
07-Jun-1984,9.84,13.54
08-Jun-1984,9.87,13.46
11-Jun-1984,10.03,13.58
12-Jun-1984,10.07,13.54
13-Jun-1984,9.89,13.44
14-Jun-1984,9.88,13.39
15-Jun-1984,9.88,13.21
18-Jun-1984,9.96,13.27
19-Jun-1984,9.91,13.38
20-Jun-1984,9.91,13.65
21-Jun-1984,9.93,13.72
22-Jun-1984,9.84,13.74
25-Jun-1984,9.75,13.75
26-Jun-1984,9.8,13.79
27-Jun-1984,9.75,13.76
28-Jun-1984,9.84,13.8
29-Jun-1984,9.92,13.84
02-Jul-1984,9.74,13.87
03-Jul-1984,9.98,13.8
04-Jul-1984,9.98,13.8
05-Jul-1984,9.96,13.77
06-Jul-1984,10,13.75
09-Jul-1984,10,13.48
10-Jul-1984,10.09,13.53
11-Jul-1984,10.1,13.55
12-Jul-1984,10.03,13.42
13-Jul-1984,9.96,13.3
16-Jul-1984,10,13.32
17-Jul-1984,10.18,13.37
18-Jul-1984,10.11,13.32
19-Jul-1984,10.12,13.25
20-Jul-1984,10.15,13.36
23-Jul-1984,10.21,13.35
24-Jul-1984,10.27,13.31
25-Jul-1984,10.26,13.06
26-Jul-1984,10.24,12.89
27-Jul-1984,10.28,12.95
30-Jul-1984,10.34,13.05
31-Jul-1984,10.4,12.91
01-Aug-1984,10.43,12.81
02-Aug-1984,10.46,12.74
03-Aug-1984,10.46,12.61
06-Aug-1984,10.54,12.73
07-Aug-1984,10.53,12.69
08-Aug-1984,10.47,12.66
09-Aug-1984,10.41,12.61
10-Aug-1984,10.43,12.68
13-Aug-1984,10.45,12.74
14-Aug-1984,10.3,12.67
15-Aug-1984,10.2,12.74
16-Aug-1984,10.26,12.7
17-Aug-1984,10.33,12.7
20-Aug-1984,10.44,12.69
21-Aug-1984,10.42,12.62
22-Aug-1984,10.41,12.65
23-Aug-1984,10.45,12.69
24-Aug-1984,10.48,12.66
27-Aug-1984,10.67,12.81
28-Aug-1984,10.65,12.81
29-Aug-1984,10.66,12.83
30-Aug-1984,10.65,12.84
31-Aug-1984,10.63,12.79
03-Sep-1984,10.63,12.79
04-Sep-1984,10.67,12.88
05-Sep-1984,10.63,12.92
06-Sep-1984,10.6,12.81
07-Sep-1984,10.55,12.7
10-Sep-1984,10.42,12.62
11-Sep-1984,10.39,12.54
12-Sep-1984,10.4,12.55
13-Sep-1984,10.33,12.44
14-Sep-1984,10.37,12.42
17-Sep-1984,10.38,12.4
18-Sep-1984,10.32,12.35
19-Sep-1984,10.27,12.25
20-Sep-1984,10.24,12.28
21-Sep-1984,10.25,12.45
24-Sep-1984,10.3,12.52
25-Sep-1984,10.29,12.56
26-Sep-1984,10.22,12.46
27-Sep-1984,10.16,12.31
28-Sep-1984,10.22,12.47
01-Oct-1984,10.23,12.54
02-Oct-1984,10.25,12.54
03-Oct-1984,10.18,12.54
04-Oct-1984,10.15,12.52
05-Oct-1984,10.14,12.39
08-Oct-1984,10.14,12.39
09-Oct-1984,10.09,12.36
10-Oct-1984,10.07,12.36
11-Oct-1984,9.96,12.31
12-Oct-1984,9.9,12.28
15-Oct-1984,9.98,12.34
16-Oct-1984,9.95,12.32
17-Oct-1984,9.87,12.28
18-Oct-1984,9.71,12.09
19-Oct-1984,9.56,11.93
22-Oct-1984,9.55,11.9
23-Oct-1984,9.45,11.78
24-Oct-1984,9.16,11.74
25-Oct-1984,9.17,11.83
26-Oct-1984,9.34,11.99
29-Oct-1984,9.29,11.95
30-Oct-1984,9.19,11.75
31-Oct-1984,9.01,11.79
01-Nov-1984,9.01,11.66
02-Nov-1984,9,11.66
