Bank of England | Database,,,,
Date,"Forward exchange rate, 1 month, US$ into Sterling                          XUDLDS1","Forward exchange rate, 3 month, US$ into Sterling                          XUDLDS3","Forward exchange rate, 6 month, US$ into Sterling                          XUDLDS6","Forward exchange rate, 12 month, US$ into Sterling                          XUDLDSY"
24 May 99,1.5947,1.5942,1.5947,1.5966
21 May 99,1.6009,1.6003,1.6007,1.6027
20 May 99,1.6103,1.6097,1.6101,1.6121
19 May 99,1.6178,1.6172,1.6176,1.6196
18 May 99,1.6195,1.619,1.6191,1.6204
17 May 99,1.6197,1.6192,1.6194,1.6268
14 May 99,1.6201,1.6196,1.6198,1.6217
13 May 99,1.6186,1.6181,1.6181,1.6198
12 May 99,1.6183,1.6177,1.6179,1.6197
11 May 99,1.6209,1.6203,1.6204,1.625
10 May 99,1.6303,1.6297,1.6297,1.6307
07 May 99,1.6332,1.6326,1.6325,1.6329
06 May 99,1.6374,1.6368,1.6367,1.6373
05 May 99,1.6264,1.6258,1.6258,1.6264
04 May 99,1.6201,1.6195,1.6193,1.6199
30 Apr 99,1.6097,1.6091,1.609,1.6094
29 Apr 99,1.6104,1.6097,1.6095,1.6098
28 Apr 99,1.6148,1.6141,1.614,1.6146
27 Apr 99,1.6159,1.6152,1.6151,1.6156
26 Apr 99,1.6122,1.6115,1.6115,1.6123
23 Apr 99,1.6163,1.6156,1.6154,1.6158
22 Apr 99,1.6106,1.61,1.6098,1.6104
21 Apr 99,1.6059,1.6054,1.6054,1.6062
20 Apr 99,1.6156,1.615,1.615,1.6154
19 Apr 99,1.6112,1.6106,1.6106,1.6114
16 Apr 99,1.6139,1.6133,1.6132,1.6136
15 Apr 99,1.6115,1.6109,1.6106,1.6109
14 Apr 99,1.6171,1.6164,1.6162,1.6165
13 Apr 99,1.6161,1.6155,1.6153,1.6154
12 Apr 99,1.6145,1.6138,1.6137,1.614
09 Apr 99,1.6053,1.6048,1.6049,1.6056
08 Apr 99,1.6103,1.6098,1.6097,1.6103
07 Apr 99,1.5951,1.5946,1.5947,1.6021
06 Apr 99,1.5893,1.5889,1.5894,1.5916
01 Apr 99,1.6045,1.6041,1.6045,1.607
31 Mar 99,1.6133,1.6129,1.6135,1.6162
30 Mar 99,1.613,1.6127,1.6132,1.616
29 Mar 99,1.6183,1.6179,1.6183,1.6212
26 Mar 99,1.6205,1.6201,1.6204,1.6228
25 Mar 99,1.6311,1.6308,1.6311,1.6338
24 Mar 99,1.6427,1.6423,1.6426,1.6453
23 Mar 99,1.6306,1.6301,1.6307,1.6338
22 Mar 99,1.6272,1.6267,1.627,1.6297
19 Mar 99,1.6286,1.628,1.6283,1.6309
18 Mar 99,1.6296,1.6291,1.6294,1.6319
17 Mar 99,1.629,1.6283,1.6283,1.6303
16 Mar 99,1.6235,1.6227,1.6226,1.6241
15 Mar 99,1.6209,1.6202,1.6201,1.6218
12 Mar 99,1.6331,1.6323,1.6322,1.6342
11 Mar 99,1.6258,1.6249,1.6248,1.6266
10 Mar 99,1.6265,1.6255,1.6253,1.6267
09 Mar 99,1.6141,1.6133,1.613,1.6156
08 Mar 99,1.6075,1.6067,1.6068,1.609
05 Mar 99,1.609,1.6082,1.6081,1.6102
04 Mar 99,1.6069,1.6062,1.6061,1.6081
03 Mar 99,1.6168,1.616,1.6157,1.6181
02 Mar 99,1.6151,1.6145,1.6148,1.6176
01 Mar 99,1.6067,1.6061,1.6062,1.6087
26 Feb 99,1.6004,1.5998,1.6,1.6028
25 Feb 99,1.6032,1.6025,1.6029,1.606
24 Feb 99,1.5978,1.5974,1.5977,1.6008
23 Feb 99,1.6104,1.6097,1.6101,1.6129
22 Feb 99,1.622,1.6213,1.6215,1.6238
19 Feb 99,1.6287,1.628,1.6279,1.6301
18 Feb 99,1.6327,1.6319,1.632,1.6338
17 Feb 99,1.635,1.6342,1.6341,1.636
16 Feb 99,1.6326,1.6319,1.632,1.6341
15 Feb 99,1.6269,1.6264,1.6267,1.6294
12 Feb 99,1.6286,1.628,1.628,1.6301
11 Feb 99,1.6246,1.6239,1.6239,1.6262
10 Feb 99,1.6281,1.6272,1.6271,1.6283
09 Feb 99,1.6358,1.6347,1.6344,1.6358
08 Feb 99,1.632,1.631,1.6309,1.6328
05 Feb 99,1.6376,1.6365,1.6362,1.6392
04 Feb 99,1.6372,1.636,1.6355,1.6363
03 Feb 99,1.6371,1.6356,1.634,1.6337
02 Feb 99,1.645,1.6434,1.6419,1.6418
01 Feb 99,1.6392,1.6375,1.6362,1.6357
29 Jan 99,1.6421,1.6403,1.6386,1.6378
28 Jan 99,1.6465,1.6446,1.6429,1.642
27 Jan 99,1.651,1.6491,1.6473,1.6463
26 Jan 99,1.6583,1.6563,1.6544,1.6529
25 Jan 99,1.656,1.6543,1.6525,1.6512
22 Jan 99,1.6528,1.6511,1.6497,1.6494
21 Jan 99,1.6505,1.6491,1.6477,1.6476
20 Jan 99,1.6464,1.6448,1.6435,1.6435
19 Jan 99,1.6569,1.6554,1.6537,1.653
18 Jan 99,1.65,1.6485,1.6473,1.6473
15 Jan 99,1.6513,1.6496,1.6484,1.6481
14 Jan 99,1.6563,1.6547,1.6534,1.6531
13 Jan 99,1.6507,1.649,1.6477,1.6476
12 Jan 99,1.6292,1.6277,1.6267,1.6277
11 Jan 99,1.6374,1.6322,1.6248,1.6106
08 Jan 99,1.6375,1.6323,1.6249,1.6107
07 Jan 99,1.647,1.6418,1.6344,1.6202
06 Jan 99,1.6534,1.6482,1.6408,1.6266
05 Jan 99,1.6529,1.6477,1.6403,1.6261
04 Jan 99,1.6573,1.6521,1.6447,1.6305
31 Dec 98,1.6623,1.6598,1.6583,1.6575
30 Dec 98,1.6691,1.6665,1.665,1.6641
29 Dec 98,1.6815,1.6789,1.6772,1.6768
24 Dec 98,1.6724,1.6699,1.6682,1.6679
23 Dec 98,1.6773,1.6747,1.6728,1.6715
22 Dec 98,1.6769,1.674,1.6713,1.6688
21 Dec 98,1.6796,1.6767,1.6737,1.6701
18 Dec 98,1.6803,1.6772,1.6741,1.6704
17 Dec 98,1.6725,1.6694,1.6664,1.663
16 Dec 98,1.6747,1.6718,1.6689,1.6659
15 Dec 98,1.6821,1.6793,1.6766,1.6739
14 Dec 98,1.6855,1.6827,1.6799,1.6772
11 Dec 98,1.6809,1.6777,1.6745,1.6706
10 Dec 98,1.663,1.6597,1.6562,1.6517
09 Dec 98,1.6567,1.6532,1.6494,1.6449
08 Dec 98,1.6514,1.6479,1.6442,1.6402
07 Dec 98,1.6506,1.6471,1.643,1.6383
04 Dec 98,1.6626,1.6589,1.6548,1.6495
03 Dec 98,1.6616,1.6575,1.6533,1.6471
02 Dec 98,1.6595,1.6554,1.6505,1.6437
01 Dec 98,1.651,1.647,1.642,1.6352
30 Nov 98,1.6494,1.6454,1.6406,1.6341
27 Nov 98,1.6541,1.6501,1.6454,1.6391
26 Nov 98,1.6588,1.6552,1.6503,1.6441
25 Nov 98,1.6592,1.6555,1.6503,1.6434
24 Nov 98,1.659,1.6553,1.6499,1.643
23 Nov 98,1.6505,1.6468,1.6414,1.6339
20 Nov 98,1.654,1.6501,1.6446,1.6374
19 Nov 98,1.6656,1.6615,1.656,1.6481
18 Nov 98,1.6707,1.6665,1.661,1.6526
17 Nov 98,1.6732,1.6692,1.6631,1.654
16 Nov 98,1.6732,1.6691,1.6632,1.6542
13 Nov 98,1.6634,1.6594,1.6536,1.6446
12 Nov 98,1.6509,1.647,1.641,1.6318
11 Nov 98,1.6589,1.6548,1.6494,1.6404
10 Nov 98,1.66,1.6564,1.651,1.6425
09 Nov 98,1.6571,1.6535,1.648,1.6396
06 Nov 98,1.6606,1.6568,1.6512,1.6428
05 Nov 98,1.66,1.6561,1.6504,1.6413
04 Nov 98,1.6532,1.649,1.6433,1.6337
03 Nov 98,1.6541,1.6499,1.6439,1.6337
02 Nov 98,1.6647,1.6606,1.6544,1.6436
30 Oct 98,1.6725,1.6677,1.661,1.6484
29 Oct 98,1.6756,1.6707,1.6638,1.6515
28 Oct 98,1.6683,1.6637,1.6566,1.644
27 Oct 98,1.6652,1.6606,1.6537,1.6417
26 Oct 98,1.6833,1.6786,1.6713,1.6583
23 Oct 98,1.6897,1.6848,1.6775,1.6651
22 Oct 98,1.6942,1.6895,1.6822,1.6699
21 Oct 98,1.6954,1.6905,1.6833,1.6708
20 Oct 98,1.7018,1.6971,1.6897,1.6772
19 Oct 98,1.6959,1.6913,1.6838,1.671
16 Oct 98,1.6989,1.6941,1.6865,1.6733
15 Oct 98,1.7018,1.697,1.6896,1.6768
14 Oct 98,1.7023,1.6972,1.69,1.6769
13 Oct 98,1.6995,1.6948,1.6873,1.6744
12 Oct 98,1.6905,1.6858,1.6784,1.6657
09 Oct 98,1.71,1.7051,1.6975,1.6842
08 Oct 98,1.7165,1.7115,1.7036,1.6896
07 Oct 98,1.6939,1.6887,1.6813,1.6671
06 Oct 98,1.6829,1.6778,1.67,1.6561
05 Oct 98,1.6876,1.6827,1.675,1.6614
02 Oct 98,1.7054,1.7004,1.6928,1.679
01 Oct 98,1.699,1.6937,1.6861,1.6728
30 Sep 98,1.6969,1.6914,1.6837,1.6707
29 Sep 98,1.7036,1.6981,1.6907,1.6777
28 Sep 98,1.7015,1.6959,1.6885,1.6755
25 Sep 98,1.6996,1.6941,1.6868,1.6736
24 Sep 98,1.6897,1.6844,1.677,1.6639
23 Sep 98,1.6799,1.6744,1.6678,1.6553
22 Sep 98,1.6806,1.6756,1.6685,1.6564
21 Sep 98,1.6819,1.6767,1.6696,1.6574
18 Sep 98,1.6816,1.6763,1.6691,1.657
17 Sep 98,1.6842,1.679,1.6716,1.6594
16 Sep 98,1.6735,1.6683,1.6611,1.649
15 Sep 98,1.6709,1.6658,1.6586,1.6463
14 Sep 98,1.674,1.6688,1.6616,1.6488
11 Sep 98,1.6815,1.6763,1.6687,1.6552
10 Sep 98,1.6792,1.674,1.6668,1.6541
09 Sep 98,1.6606,1.6556,1.6485,1.636
08 Sep 98,1.6542,1.6493,1.6421,1.6298
07 Sep 98,1.666,1.6607,1.6537,1.641
04 Sep 98,1.671,1.6657,1.6585,1.6461
03 Sep 98,1.6787,1.6735,1.6662,1.6535
02 Sep 98,1.6669,1.6617,1.6545,1.6417
01 Sep 98,1.6745,1.6694,1.6625,1.6507
28 Aug 98,1.6605,1.6554,1.6485,1.6367
27 Aug 98,1.6436,1.6383,1.6312,1.6184
26 Aug 98,1.6332,1.6277,1.6208,1.6077
25 Aug 98,1.6359,1.6307,1.6235,1.6109
24 Aug 98,1.6366,1.6314,1.6241,1.6115
21 Aug 98,1.6302,1.6248,1.6174,1.6046
20 Aug 98,1.6237,1.6184,1.611,1.5982
19 Aug 98,1.6184,1.613,1.6057,1.593
18 Aug 98,1.6135,1.6083,1.6009,1.5887
17 Aug 98,1.6133,1.6082,1.6008,1.5882
14 Aug 98,1.6194,1.6142,1.607,1.5946
13 Aug 98,1.6233,1.6181,1.6108,1.5982
12 Aug 98,1.6266,1.6212,1.614,1.6018
11 Aug 98,1.6296,1.6244,1.6168,1.6041
10 Aug 98,1.6292,1.6241,1.6168,1.6044
07 Aug 98,1.6299,1.6246,1.6174,1.6051
06 Aug 98,1.6298,1.6245,1.6173,1.6048
05 Aug 98,1.6336,1.6281,1.6206,1.6073
04 Aug 98,1.6303,1.6251,1.6174,1.6045
03 Aug 98,1.622,1.6169,1.6095,1.5964
31 Jul 98,1.6328,1.6274,1.6197,1.606
30 Jul 98,1.6376,1.6322,1.6245,1.6107
29 Jul 98,1.64,1.6344,1.6269,1.6132
28 Jul 98,1.6486,1.643,1.6353,1.6213
27 Jul 98,1.6531,1.6475,1.6392,1.6243
24 Jul 98,1.6561,1.6505,1.642,1.6267
23 Jul 98,1.6402,1.6346,1.6264,1.6112
22 Jul 98,1.6381,1.6323,1.6241,1.6089
21 Jul 98,1.6444,1.6389,1.6305,1.6157
20 Jul 98,1.6462,1.6408,1.6326,1.6178
17 Jul 98,1.6379,1.6324,1.6244,1.6097
16 Jul 98,1.6354,1.6299,1.6218,1.607
15 Jul 98,1.63,1.6243,1.6161,1.6012
14 Jul 98,1.6348,1.6295,1.6217,1.6079
13 Jul 98,1.6394,1.6341,1.6261,1.6112
10 Jul 98,1.6296,1.6241,1.6161,1.6012
09 Jul 98,1.6277,1.6223,1.6142,1.5992
08 Jul 98,1.6348,1.6287,1.6204,1.6045
07 Jul 98,1.6369,1.6312,1.6226,1.607
06 Jul 98,1.6439,1.6383,1.6299,1.6142
03 Jul 98,1.6447,1.6389,1.6303,1.6144
02 Jul 98,1.6553,1.6494,1.641,1.6249
01 Jul 98,1.6566,1.6506,1.6422,1.6264
30 Jun 98,1.6645,1.6588,1.6501,1.6347
29 Jun 98,1.6624,1.6567,1.6478,1.6323
26 Jun 98,1.6607,1.6549,1.646,1.6303
25 Jun 98,1.6665,1.6606,1.6521,1.6364
24 Jun 98,1.6646,1.6587,1.6501,1.6345
23 Jun 98,1.6626,1.6569,1.6479,1.6325
22 Jun 98,1.6702,1.6643,1.6555,1.6393
19 Jun 98,1.6724,1.6666,1.658,1.6419
18 Jun 98,1.6714,1.6657,1.6571,1.6411
17 Jun 98,1.6561,1.6504,1.6419,1.6264
16 Jun 98,1.6501,1.6447,1.6364,1.6212
15 Jun 98,1.6326,1.6273,1.6196,1.606
12 Jun 98,1.6285,1.6232,1.6157,1.6029
11 Jun 98,1.6277,1.6224,1.6151,1.6025
10 Jun 98,1.6259,1.6205,1.6132,1.6007
09 Jun 98,1.6333,1.6283,1.6209,1.6087
08 Jun 98,1.6301,1.6248,1.6175,1.6055
05 Jun 98,1.6336,1.6284,1.621,1.6088
04 Jun 98,1.6402,1.635,1.6276,1.6157
03 Jun 98,1.6356,1.6308,1.6245,1.6143
02 Jun 98,1.635,1.6305,1.6241,1.6139
01 Jun 98,1.635,1.6303,1.6239,1.6137
29 May 98,1.6292,1.6245,1.6181,1.6081
28 May 98,1.626,1.6212,1.6149,1.6047
27 May 98,1.6281,1.6236,1.617,1.6067
26 May 98,1.6331,1.6285,1.6221,1.6125
22 May 98,1.6303,1.6258,1.6196,1.6099
21 May 98,1.6297,1.6251,1.6186,1.6084
20 May 98,1.6291,1.6242,1.6176,1.6068
19 May 98,1.6218,1.6172,1.6106,1.6001
18 May 98,1.6185,1.614,1.6076,1.5974
15 May 98,1.6269,1.6223,1.6159,1.6056
14 May 98,1.6284,1.6238,1.6174,1.6071
13 May 98,1.6314,1.6267,1.6205,1.6105
12 May 98,1.6316,1.6272,1.621,1.6119
11 May 98,1.6278,1.6234,1.6173,1.6078
08 May 98,1.634,1.6295,1.6234,1.6139
07 May 98,1.6435,1.6389,1.6326,1.623
06 May 98,1.6593,1.6545,1.6485,1.6391
05 May 98,1.6565,1.6519,1.6457,1.6367
01 May 98,1.6629,1.6584,1.6522,1.6432
30 Apr 98,1.6701,1.6655,1.6593,1.6503
29 Apr 98,1.6684,1.6636,1.6578,1.6491
28 Apr 98,1.6662,1.6615,1.6554,1.6469
27 Apr 98,1.6674,1.6629,1.6568,1.6479
24 Apr 98,1.665,1.6603,1.6542,1.6449
23 Apr 98,1.6627,1.658,1.6515,1.6418
22 Apr 98,1.6725,1.6678,1.6609,1.6505
21 Apr 98,1.6727,1.668,1.6612,1.6503
20 Apr 98,1.6756,1.6707,1.6638,1.6527
17 Apr 98,1.6828,1.6778,1.6708,1.6597
16 Apr 98,1.6902,1.6852,1.6782,1.6671
15 Apr 98,1.6827,1.6779,1.671,1.6603
14 Apr 98,1.6822,1.6775,1.6708,1.6601
09 Apr 98,1.6718,1.6669,1.6598,1.6483
08 Apr 98,1.6656,1.6607,1.6536,1.6418
07 Apr 98,1.6652,1.6604,1.6533,1.6415
06 Apr 98,1.6583,1.6533,1.6462,1.6342
03 Apr 98,1.6578,1.6528,1.6454,1.6328
02 Apr 98,1.6667,1.6618,1.6547,1.6433
01 Apr 98,1.6721,1.6674,1.6602,1.6488
31 Mar 98,1.6718,1.6672,1.6602,1.6489
30 Mar 98,1.6751,1.6701,1.663,1.6516
27 Mar 98,1.6802,1.6752,1.668,1.6559
26 Mar 98,1.6832,1.6782,1.671,1.6591
25 Mar 98,1.6738,1.6687,1.6615,1.6496
24 Mar 98,1.6725,1.6676,1.6603,1.6487
23 Mar 98,1.6742,1.6694,1.6622,1.6504
20 Mar 98,1.6623,1.6574,1.6502,1.6382
19 Mar 98,1.6652,1.6603,1.653,1.6407
18 Mar 98,1.669,1.6639,1.6566,1.6441
17 Mar 98,1.6682,1.6633,1.6558,1.6435
16 Mar 98,1.6628,1.658,1.6506,1.6384
13 Mar 98,1.668,1.6631,1.6558,1.6435
12 Mar 98,1.6542,1.6493,1.6421,1.6306
11 Mar 98,1.6414,1.6365,1.6294,1.6182
10 Mar 98,1.6364,1.6318,1.6248,1.6141
09 Mar 98,1.6338,1.6293,1.6226,1.612
06 Mar 98,1.6344,1.6299,1.623,1.612
05 Mar 98,1.6403,1.6354,1.6285,1.6175
04 Mar 98,1.6446,1.6397,1.6323,1.6207
03 Mar 98,1.6502,1.6453,1.6379,1.6263
02 Mar 98,1.6452,1.6403,1.6332,1.6214
27 Feb 98,1.6432,1.6381,1.631,1.619
26 Feb 98,1.6435,1.6386,1.6314,1.6197
25 Feb 98,1.6443,1.6395,1.6325,1.6209
24 Feb 98,1.6454,1.6405,1.6334,1.6213
23 Feb 98,1.641,1.636,1.6287,1.6164
20 Feb 98,1.6338,1.6288,1.6216,1.6089
19 Feb 98,1.6325,1.6273,1.6201,1.6075
18 Feb 98,1.639,1.6339,1.6263,1.6127
17 Feb 98,1.6304,1.6253,1.6179,1.6048
16 Feb 98,1.6352,1.6302,1.623,1.6105
13 Feb 98,1.6342,1.6291,1.6221,1.6097
12 Feb 98,1.6361,1.631,1.6239,1.6116
11 Feb 98,1.6301,1.6252,1.6182,1.6062
10 Feb 98,1.622,1.6172,1.6103,1.599
09 Feb 98,1.6317,1.6268,1.6198,1.6076
06 Feb 98,1.6482,1.6431,1.636,1.6238
05 Feb 98,1.6527,1.6476,1.6405,1.6282
04 Feb 98,1.651,1.6459,1.6386,1.6255
03 Feb 98,1.64,1.635,1.6278,1.6153
02 Feb 98,1.6337,1.6285,1.6216,1.609
30 Jan 98,1.6327,1.6276,1.6206,1.6083
29 Jan 98,1.636,1.6307,1.6237,1.6115
28 Jan 98,1.6398,1.6347,1.6276,1.6156
27 Jan 98,1.6457,1.6407,1.6337,1.6216
26 Jan 98,1.6564,1.6514,1.6441,1.6311
23 Jan 98,1.6637,1.6588,1.6515,1.6387
22 Jan 98,1.6457,1.6406,1.6332,1.6193
21 Jan 98,1.6256,1.6204,1.6126,1.5983
20 Jan 98,1.6257,1.6207,1.6129,1.5987
19 Jan 98,1.6336,1.6287,1.621,1.6067
16 Jan 98,1.634,1.629,1.6213,1.6076
15 Jan 98,1.6267,1.6217,1.614,1.6001
14 Jan 98,1.6285,1.6237,1.6165,1.6031
13 Jan 98,1.6297,1.6251,1.6182,1.6059
12 Jan 98,1.6157,1.6112,1.6043,1.5919
09 Jan 98,1.6123,1.6075,1.6003,1.5879
08 Jan 98,1.6131,1.6082,1.6011,1.5887
07 Jan 98,1.6218,1.617,1.6099,1.5975
06 Jan 98,1.6302,1.6255,1.6186,1.6065
05 Jan 98,1.6354,1.6308,1.6238,1.6117
02 Jan 98,1.6381,1.6333,1.6263,1.6144
31 Dec 97,1.6428,1.638,1.6312,1.6195
30 Dec 97,1.6542,1.6494,1.6426,1.631
29 Dec 97,1.6725,1.6677,1.661,1.6492
24 Dec 97,1.6672,1.6624,1.6557,1.6444
23 Dec 97,1.6685,1.6637,1.657,1.6456
22 Dec 97,1.6607,1.656,1.6491,1.6369
19 Dec 97,1.6669,1.6621,1.655,1.6429
18 Dec 97,1.6586,1.6537,1.6467,1.6347
17 Dec 97,1.6435,1.6387,1.6318,1.6197
16 Dec 97,1.6312,1.6265,1.6197,1.6081
15 Dec 97,1.6305,1.6258,1.6187,1.6067
12 Dec 97,1.6505,1.6457,1.6385,1.6264
11 Dec 97,1.6514,1.6465,1.6394,1.6272
10 Dec 97,1.6493,1.6445,1.6375,1.6255
09 Dec 97,1.6434,1.6388,1.632,1.6205
08 Dec 97,1.6451,1.6405,1.6336,1.6212
05 Dec 97,1.6541,1.6493,1.6423,1.6293
04 Dec 97,1.674,1.6691,1.6618,1.648
03 Dec 97,1.6814,1.6763,1.6687,1.6548
02 Dec 97,1.6798,1.675,1.6675,1.6539
01 Dec 97,1.6824,1.6775,1.6701,1.6564
28 Nov 97,1.6823,1.6773,1.6699,1.656
27 Nov 97,1.6725,1.6675,1.6602,1.6463
26 Nov 97,1.6693,1.6646,1.6572,1.6434
25 Nov 97,1.6788,1.6742,1.667,1.6537
24 Nov 97,1.6899,1.6852,1.6779,1.664
21 Nov 97,1.6869,1.6823,1.6749,1.6612
20 Nov 97,1.6934,1.6885,1.681,1.6671
19 Nov 97,1.6877,1.6826,1.6752,1.6604
18 Nov 97,1.6916,1.6868,1.6796,1.6649
17 Nov 97,1.6901,1.6852,1.678,1.6638
14 Nov 97,1.6923,1.6874,1.6799,1.6653
13 Nov 97,1.6953,1.6903,1.6828,1.6682
12 Nov 97,1.7034,1.6982,1.691,1.6761
11 Nov 97,1.7016,1.6967,1.6892,1.6742
10 Nov 97,1.6849,1.6799,1.673,1.6594
07 Nov 97,1.6919,1.6869,1.6798,1.6665
06 Nov 97,1.6894,1.6845,1.6773,1.6636
05 Nov 97,1.6733,1.6688,1.6625,1.6504
04 Nov 97,1.683,1.6788,1.6724,1.6605
03 Nov 97,1.6749,1.6706,1.6643,1.6525
31 Oct 97,1.6745,1.6702,1.6639,1.6523
30 Oct 97,1.6643,1.6599,1.6535,1.6418
29 Oct 97,1.6639,1.6596,1.6534,1.6418
28 Oct 97,1.6773,1.673,1.6667,1.655
27 Oct 97,1.6543,1.6501,1.644,1.6324
24 Oct 97,1.6317,1.6276,1.622,1.6113
23 Oct 97,1.6276,1.6237,1.6181,1.6078
22 Oct 97,1.6329,1.6289,1.6235,1.6137
21 Oct 97,1.6326,1.6288,1.6233,1.6138
20 Oct 97,1.6283,1.6245,1.6191,1.6094
17 Oct 97,1.6137,1.6098,1.6043,1.5947
16 Oct 97,1.6187,1.6148,1.609,1.5988
15 Oct 97,1.6212,1.6169,1.6115,1.6011
14 Oct 97,1.6161,1.6121,1.6063,1.5958
13 Oct 97,1.6214,1.6175,1.6115,1.6009
10 Oct 97,1.6184,1.6143,1.6084,1.5974
09 Oct 97,1.6247,1.6206,1.6143,1.6027
08 Oct 97,1.6202,1.616,1.6097,1.598
07 Oct 97,1.6213,1.6172,1.6108,1.5986
06 Oct 97,1.6115,1.6075,1.6014,1.5896
03 Oct 97,1.6096,1.6055,1.5993,1.5875
02 Oct 97,1.614,1.61,1.6038,1.5924
01 Oct 97,1.6106,1.6064,1.6005,1.5892
30 Sep 97,1.6132,1.6094,1.6034,1.5924
29 Sep 97,1.6147,1.6106,1.6046,1.5938
26 Sep 97,1.6032,1.5991,1.5931,1.5823
25 Sep 97,1.6244,1.6202,1.6144,1.6038
24 Sep 97,1.6105,1.6063,1.6002,1.5893
23 Sep 97,1.6107,1.6064,1.6006,1.5897
22 Sep 97,1.6011,1.5967,1.591,1.58
19 Sep 97,1.6061,1.6019,1.596,1.5859
18 Sep 97,1.6138,1.6096,1.6036,1.5934
17 Sep 97,1.6004,1.5963,1.5907,1.5807
16 Sep 97,1.5919,1.588,1.5828,1.5738
15 Sep 97,1.6029,1.5988,1.5936,1.5842
12 Sep 97,1.6064,1.6024,1.5971,1.5877
11 Sep 97,1.5861,1.5821,1.5768,1.5677
10 Sep 97,1.5846,1.5807,1.5754,1.5659
09 Sep 97,1.5874,1.5836,1.5783,1.5687
08 Sep 97,1.5804,1.5765,1.5712,1.5616
05 Sep 97,1.5839,1.5799,1.5745,1.5647
04 Sep 97,1.5842,1.5802,1.5747,1.5648
03 Sep 97,1.5818,1.5778,1.5723,1.562
02 Sep 97,1.5917,1.5878,1.5823,1.5719
01 Sep 97,1.6105,1.6064,1.6007,1.5901
29 Aug 97,1.6195,1.6154,1.6096,1.5988
28 Aug 97,1.6127,1.6085,1.6028,1.5917
27 Aug 97,1.6087,1.6047,1.5988,1.5882
26 Aug 97,1.6104,1.6063,1.6006,1.59
22 Aug 97,1.6038,1.5998,1.594,1.5835
21 Aug 97,1.5852,1.5813,1.5755,1.565
20 Aug 97,1.5903,1.5863,1.5807,1.5698
19 Aug 97,1.6037,1.5997,1.5939,1.5829
18 Aug 97,1.6084,1.6046,1.5988,1.5878
15 Aug 97,1.6073,1.6035,1.598,1.5879
14 Aug 97,1.585,1.5813,1.5758,1.5661
13 Aug 97,1.5782,1.5744,1.569,1.5597
12 Aug 97,1.5761,1.5724,1.5671,1.558
11 Aug 97,1.5884,1.5847,1.5797,1.5706
08 Aug 97,1.5768,1.573,1.568,1.559
07 Aug 97,1.584,1.5802,1.5749,1.5654
06 Aug 97,1.6001,1.5962,1.5905,1.58
05 Aug 97,1.6249,1.6209,1.6148,1.6036
04 Aug 97,1.6286,1.6247,1.6186,1.6071
01 Aug 97,1.6348,1.6309,1.6247,1.6133
31 Jul 97,1.6355,1.6315,1.6254,1.6136
30 Jul 97,1.6305,1.6264,1.6206,1.609
29 Jul 97,1.6294,1.6253,1.6196,1.608
28 Jul 97,1.6323,1.6284,1.6227,1.6116
25 Jul 97,1.6633,1.6595,1.6539,1.6428
24 Jul 97,1.6715,1.6677,1.6619,1.6505
23 Jul 97,1.6792,1.6755,1.6697,1.6579
22 Jul 97,1.6748,1.6713,1.6655,1.6544
21 Jul 97,1.6762,1.6727,1.667,1.6556
18 Jul 97,1.6726,1.6689,1.6631,1.6517
17 Jul 97,1.6704,1.6668,1.6611,1.6498
16 Jul 97,1.6742,1.6705,1.6649,1.654
15 Jul 97,1.6726,1.6691,1.6635,1.6525
14 Jul 97,1.6867,1.6831,1.6776,1.6659
11 Jul 97,1.693,1.6894,1.6839,1.6724
10 Jul 97,1.6859,1.6823,1.6767,1.6648
09 Jul 97,1.6841,1.6802,1.6747,1.6628
08 Jul 97,1.688,1.6844,1.6786,1.6673
07 Jul 97,1.6829,1.6794,1.6739,1.6629
04 Jul 97,1.6859,1.6824,1.677,1.667
03 Jul 97,1.6824,1.6788,1.6733,1.663
02 Jul 97,1.6496,1.6466,1.642,1.6338
01 Jul 97,1.6566,1.6536,1.6488,1.6403
30 Jun 97,1.6621,1.6591,1.6544,1.6456
27 Jun 97,1.6607,1.6576,1.6531,1.6446
26 Jun 97,1.6645,1.6615,1.6569,1.6483
25 Jun 97,1.6628,1.6597,1.6552,1.6466
24 Jun 97,1.6645,1.6616,1.6568,1.6479
23 Jun 97,1.6635,1.6605,1.6556,1.6465
20 Jun 97,1.6527,1.6499,1.6457,1.6372
19 Jun 97,1.6451,1.6423,1.6381,1.6299
18 Jun 97,1.6384,1.6357,1.6317,1.624
17 Jun 97,1.6365,1.6341,1.6304,1.6235
16 Jun 97,1.6372,1.6347,1.631,1.624
13 Jun 97,1.6339,1.6315,1.6277,1.6203
12 Jun 97,1.6331,1.6308,1.6272,1.6207
11 Jun 97,1.6357,1.6333,1.6298,1.6234
10 Jun 97,1.6383,1.636,1.6324,1.6257
09 Jun 97,1.6325,1.6302,1.6267,1.6203
06 Jun 97,1.6264,1.6241,1.6211,1.6165
05 Jun 97,1.6295,1.6273,1.6242,1.6188
04 Jun 97,1.6273,1.625,1.6219,1.6164
03 Jun 97,1.6351,1.6329,1.6299,1.6245
02 Jun 97,1.6316,1.6294,1.6265,1.6211
30 May 97,1.6365,1.6343,1.6313,1.6259
29 May 97,1.6388,1.6366,1.6337,1.6286
28 May 97,1.6367,1.6346,1.6317,1.6266
