data source: https://au.investing.com/indices/us-spx-500-futures-historical-data,,,,,,
,,,,,,
Date,Price,Open,High,Low,Vol.,Change %
"Jan 16, 2003",916.5,919.75,925.75,910.75,629.94K,-0.49
"Jan 17, 2003",903,917,923.5,897.75,487.77K,-1.47
"Jan 21, 2003",888.5,903.25,907.25,886,548.96K,-1.61
"Jan 22, 2003",877.5,888.5,891.75,876,638.61K,-1.24
"Jan 23, 2003",883,878.25,889.75,875.5,689.71K,0.63
"Jan 24, 2003",860.25,883,885.5,857.5,770.02K,-2.58
"Jan 27, 2003",847.25,860.25,863.75,842.25,811.26K,-1.51
"Jan 28, 2003",854.5,848.25,860,845,744.87K,0.86
"Jan 29, 2003",860.75,855.25,867.75,836,837.19K,0.73
"Jan 30, 2003",840,861,866.75,839.75,749.16K,-2.41
"Jan 31, 2003",854.75,840.5,857.75,836.5,803.36K,1.76
"Feb 03, 2003",858.5,854.75,864,854,570.82K,0.44
"Feb 04, 2003",849.25,858.5,861,838.25,745.70K,-1.08
"Feb 05, 2003",844.5,847.5,861,840.5,772.11K,-0.56
"Feb 06, 2003",840.5,844.25,845.5,832,796.60K,-0.47
"Feb 07, 2003",830.5,839.5,849.5,825.25,685.74K,-1.19
"Feb 10, 2003",836,831.5,836.75,822.25,651.78K,0.66
"Feb 11, 2003",829.75,836.5,842.75,823.5,662.31K,-0.75
"Feb 12, 2003",816.75,829.75,831.5,816.25,621.03K,-1.57
"Feb 13, 2003",819,817.5,822.5,805.25,738.51K,0.28
"Feb 14, 2003",837,819.75,837.25,813.75,728.30K,2.2
"Feb 18, 2003",851.5,839.25,853.25,836,547.10K,1.73
"Feb 19, 2003",846.75,851.25,852,837.75,504.11K,-0.56
"Feb 20, 2003",838.75,846.75,851.75,835.75,591.81K,-0.94
"Feb 21, 2003",847.25,838.75,852.25,829.75,678.20K,1.01
"Feb 24, 2003",832.5,847.5,850.5,831,543.07K,-1.74
"Feb 25, 2003",839.75,832.5,840,817.25,819.01K,0.87
"Feb 26, 2003",827.75,839.75,843.25,825.75,669.30K,-1.43
"Feb 27, 2003",838.25,827.5,842.75,825.25,727.68K,1.27
"Feb 28, 2003",841,838.25,847,833.75,570.66K,0.33
"Mar 03, 2003",835.5,844,853,832,543.60K,-0.65
"Mar 04, 2003",822.25,835.25,836.75,821.25,537.92K,-1.59
"Mar 05, 2003",829.5,822.25,830,818.25,718.14K,0.88
"Mar 06, 2003",821.75,829.5,830.5,819,740.70K,-0.93
"Mar 07, 2003",828.5,819.75,829.75,809,863.15K,0.82
"Mar 10, 2003",807.75,827.5,828.25,805.5,615.74K,-2.5
"Mar 11, 2003",800.25,807.5,814.75,799.5,756.70K,-0.93
"Mar 12, 2003",805.75,800.5,806,788.5,870.06K,0.69
"Mar 13, 2003",833.25,805.75,833.75,804,150.08K,3.41
"Mar 14, 2003",834.25,833,843.5,828,59.77K,0.12
"Mar 17, 2003",862,831.5,864,823.5,49.99K,3.33
"Mar 18, 2003",867.25,862.5,873.75,857.25,43.35K,0.61
"Mar 19, 2003",873.5,867.75,875.5,861,30.85K,0.72
"Mar 20, 2003",875.75,873.25,880,858.25,24.98K,0.26
"Mar 21, 2003",887.16,875.75,888.5,874.5,3.26K,1.3
"Mar 24, 2003",863.5,885.5,885.5,860.5,687.94K,-2.67
"Mar 25, 2003",872.25,863.75,879.25,856,732.58K,1.01
"Mar 26, 2003",868,872.75,875.5,864.75,579.03K,-0.49
"Mar 27, 2003",867.5,868,873.5,856.75,585.53K,-0.06
"Mar 28, 2003",863,867.5,869.5,859.25,458.81K,-0.52
"Mar 31, 2003",847,858.5,859.75,840,633.34K,-1.85
"Apr 01, 2003",856.75,844.5,860.5,843,760.27K,1.15
"Apr 02, 2003",877.25,856,884.25,855,611.73K,2.39
"Apr 03, 2003",873.25,877.75,888.75,873,639.92K,-0.46
"Apr 04, 2003",878.5,873.5,884.25,870.75,666.11K,0.6
"Apr 07, 2003",877,883,905,876.25,765.44K,-0.17
"Apr 08, 2003",878.25,877.25,888,873.5,602.99K,0.14
"Apr 09, 2003",866.75,878.5,887.25,864.25,833.41K,-1.31
"Apr 10, 2003",871.75,867,872.5,861.5,559.97K,0.58
"Apr 11, 2003",868.25,871.75,883.5,864.75,593.58K,-0.4
"Apr 14, 2003",886,871,886.5,865.5,544.17K,2.04
"Apr 15, 2003",893.75,886.5,894,880,604.34K,0.87
"Apr 16, 2003",878.75,896.25,903.5,876.5,664.04K,-1.68
"Apr 17, 2003",891.25,879.5,893.5,877.75,507.68K,1.42
"Apr 21, 2003",893,893,897.75,886.75,472.42K,0.2
"Apr 22, 2003",909.5,892.5,912,885,818.67K,1.85
"Apr 23, 2003",917.5,910.25,919.5,908.5,605.93K,0.88
"Apr 24, 2003",909.75,917.5,918.5,905.5,594.37K,-0.84
"Apr 25, 2003",898.5,909.75,912.75,896,538.21K,-1.24
"Apr 28, 2003",913.5,899,918,895.25,651.70K,1.67
"Apr 29, 2003",916,913.25,923.75,909.75,764.86K,0.27
"Apr 30, 2003",916,916.25,921.5,910,708.68K,0
"May 01, 2003",915,915.5,916,900.5,276.33K,-0.11
"May 02, 2003",927.5,916.75,930.25,910.75,593.44K,1.37
"May 05, 2003",926.25,927,933.5,923.5,588.04K,-0.13
"May 06, 2003",934.75,925.75,939.5,924.25,716.17K,0.92
"May 07, 2003",929.5,934.5,937,925.25,650.83K,-0.56
"May 08, 2003",920.5,929,929.25,918.25,733.73K,-0.97
"May 09, 2003",932.25,920.25,933.5,919.25,522.71K,1.28
"May 12, 2003",944.25,933.25,946.75,928.25,590.99K,1.29
"May 13, 2003",942.75,943.75,947.25,938.25,566.81K,-0.16
"May 14, 2003",940.25,942.5,948.25,934.5,603.26K,-0.27
"May 15, 2003",946.25,940,948.75,938,638.93K,0.64
"May 16, 2003",944.25,945.75,949.75,938,494.99K,-0.21
"May 19, 2003",922.5,941.75,941.75,919.5,629.15K,-2.3
"May 20, 2003",919.25,922.5,925.75,911.25,771.58K,-0.35
"May 21, 2003",922,919.75,924.25,913.25,817.48K,0.3
"May 22, 2003",930.75,922.5,935.5,919.75,615.74K,0.95
"May 23, 2003",932.25,930.5,935.25,926.5,366.15K,0.16
"May 27, 2003",949.5,932.25,953.25,927,620.98K,1.85
"May 28, 2003",952,949.5,959.5,948.75,658.45K,0.26
"May 29, 2003",949.25,951.5,962.25,945.75,741.75K,-0.29
"May 30, 2003",963.25,949,966,948.25,635.39K,1.47
"Jun 02, 2003",968.25,963.75,979.5,963.5,876.32K,0.52
"Jun 03, 2003",972.25,966.75,973.25,963.5,701.73K,0.41
"Jun 04, 2003",986.25,972.5,988,970.25,786.90K,1.44
"Jun 05, 2003",990.75,986,991.25,977.5,769.69K,0.46
"Jun 06, 2003",987.75,990.5,"1,008.50",986,889.04K,-0.3
"Jun 09, 2003",977,986.25,992,972.25,708.83K,-1.09
"Jun 10, 2003",986.75,977,987,976.25,574.08K,1
"Jun 11, 2003",997.25,986.5,998.25,981.75,740.47K,1.06
"Jun 12, 2003","1,000.50",997,"1,004.50",990.25,145.39K,0.33
"Jun 13, 2003",989.75,999.75,"1,002.25",983.75,55.63K,-1.07
"Jun 16, 2003","1,010.50",989,"1,011.25",986.5,66.21K,2.1
"Jun 17, 2003","1,010.75","1,010.25","1,016.75","1,006.50",41.03K,0.02
"Jun 18, 2003","1,009.50","1,008.75","1,015.50","1,004.00",26.69K,-0.12
"Jun 19, 2003",995.25,"1,009.25","1,014.25",993,43.02K,-1.41
"Jun 20, 2003","1,001.56",995.5,"1,003.50",994.25,4.36K,0.63
"Jun 23, 2003",981,992.25,992.75,975.5,592.92K,-2.05
"Jun 24, 2003",981.5,981,986.75,977,697.29K,0.05
"Jun 25, 2003",972,981.75,990.25,970,753.41K,-0.97
"Jun 26, 2003",983.5,971.5,986.25,971.25,671.39K,1.18
"Jun 27, 2003",973.25,983.75,988,972,575.97K,-1.04
"Jun 30, 2003",973.25,974.5,982.75,971,625.85K,0
"Jul 01, 2003",981.25,972.75,982.5,960.25,839.56K,0.82
"Jul 02, 2003",993,981.5,993.75,981.25,585.59K,1.2
"Jul 03, 2003",982.5,993,994.25,974.5,433.12K,-1.06
"Jul 07, 2003","1,002.50",983.75,"1,005.00",983.25,600.53K,2.04
"Jul 08, 2003","1,007.50","1,002.75","1,008.50",997.25,571.30K,0.5
"Jul 09, 2003","1,001.00","1,007.25","1,010.00",996,657.39K,-0.65
"Jul 10, 2003",988.75,999.5,"1,000.00",982,710.30K,-1.22
"Jul 11, 2003",997.25,988.75,"1,000.25",985.25,585.79K,0.86
"Jul 14, 2003","1,002.50",997.25,"1,014.75",996,771.55K,0.53
"Jul 15, 2003","1,001.00","1,002.25","1,011.00",995,708.55K,-0.15
"Jul 16, 2003",995,"1,002.50","1,007.25",987.5,682.84K,-0.6
"Jul 17, 2003",980.75,993.75,994,976.75,741.06K,-1.43
"Jul 18, 2003",990.5,982,993.25,977.5,538.65K,0.99
"Jul 21, 2003",978,991.25,992.25,973.5,657.73K,-1.26
"Jul 22, 2003",986.75,977.5,989.5,974.25,820.05K,0.89
"Jul 23, 2003",987.5,987.75,991,977.75,601.02K,0.08
"Jul 24, 2003",980.25,987.25,998.25,978.75,737.46K,-0.73
"Jul 25, 2003",996.75,979,997.75,975,700.56K,1.68
"Jul 28, 2003",994,998,"1,000.50",991.5,674.47K,-0.28
"Jul 29, 2003",989,993.75,998,981.5,817.55K,-0.5
"Jul 30, 2003",986.5,988.75,993.75,984,560.64K,-0.25
"Jul 31, 2003",989.25,986.25,"1,004.00",985.5,850.84K,0.28
"Aug 01, 2003",979.5,988.75,992.75,977,620.18K,-0.99
"Aug 04, 2003",980.25,979.25,985,964.75,704.29K,0.08
"Aug 05, 2003",959.5,980.25,982.25,958.25,716.13K,-2.12
"Aug 06, 2003",965,959,975.25,958.5,722.59K,0.57
"Aug 07, 2003",974.5,965,975.25,962,652.92K,0.98
"Aug 08, 2003",978,974,980,972.25,471.86K,0.36
"Aug 11, 2003",981.25,978,984.75,972.75,487.37K,0.33
"Aug 12, 2003",990,981.25,990.5,978.75,474.33K,0.89
"Aug 13, 2003",984.75,989.5,993.5,979.75,498.77K,-0.53
"Aug 14, 2003",987.75,984.25,991.75,979.25,546.66K,0.3
"Aug 15, 2003",990.5,979.75,992.5,973.25,311.44K,0.28
"Aug 18, 2003",998.75,990,"1,000.25",989.75,377.71K,0.83
"Aug 19, 2003","1,003.00",998.75,"1,003.50",994.25,471.44K,0.43
"Aug 20, 2003",999,"1,001.75","1,003.25",995.75,404.41K,-0.4
"Aug 21, 2003","1,002.00",999,"1,009.50",998.25,606.18K,0.3
"Aug 22, 2003",992.5,"1,002.25","1,012.25",991.75,600.58K,-0.95
"Aug 25, 2003",993.75,991.75,994.25,987,404.56K,0.13
"Aug 26, 2003",995.5,993.75,998,982.5,653.62K,0.18
"Aug 27, 2003",995.75,995.75,997.75,992.5,318.61K,0.03
"Aug 28, 2003","1,001.25",995.25,"1,004.00",990.25,434.53K,0.55
"Aug 29, 2003","1,007.75","1,001.25","1,009.25",999,370.48K,0.65
"Sep 02, 2003","1,022.00","1,008.25","1,022.75","1,004.50",820.28K,1.41
"Sep 03, 2003","1,027.00","1,022.00","1,029.75","1,020.25",761.14K,0.49
"Sep 04, 2003","1,028.25","1,027.00","1,029.50","1,021.25",577.26K,0.12
"Sep 05, 2003","1,022.25","1,029.00","1,029.75","1,017.75",661.74K,-0.58
"Sep 08, 2003","1,030.50","1,021.75","1,032.75","1,021.25",671.76K,0.81
"Sep 09, 2003","1,024.00","1,031.00","1,034.75","1,020.50",621.68K,-0.63
"Sep 10, 2003","1,013.50","1,023.25","1,024.25","1,009.25",773.69K,-1.03
"Sep 11, 2003","1,016.75","1,013.75","1,021.25","1,010.75",162.05K,0.32
"Sep 12, 2003","1,018.00","1,017.00","1,020.00","1,007.00",86.94K,0.12
"Sep 15, 2003","1,014.50","1,019.00","1,020.75","1,013.50",55.43K,-0.34
"Sep 16, 2003","1,029.50","1,015.25","1,030.00","1,010.00",57.66K,1.48
"Sep 17, 2003","1,027.25","1,029.25","1,031.50","1,024.25",34.79K,-0.22
"Sep 18, 2003","1,039.25","1,027.00","1,040.50","1,025.50",34.46K,1.17
"Sep 19, 2003","1,039.60","1,039.25","1,041.75","1,036.50",4.18K,0.03
"Sep 22, 2003","1,021.25","1,031.75","1,031.75","1,015.75",752.27K,-1.77
"Sep 23, 2003","1,025.50","1,021.25","1,028.50","1,019.25",623.75K,0.42
"Sep 24, 2003","1,007.25","1,025.50","1,028.25","1,006.25",923.22K,-1.78
"Sep 25, 2003",997.75,"1,007.25","1,014.50",997.25,805.26K,-0.94
"Sep 26, 2003",994.5,997.75,"1,002.00",994,745.03K,-0.33
"Sep 29, 2003","1,004.25",995.25,"1,005.50",992.75,756.87K,0.98
"Sep 30, 2003",994,"1,003.75","1,005.00",987.75,1.00M,-1.02
"Oct 01, 2003","1,016.50",995,"1,017.00",995,915.51K,2.26
"Oct 02, 2003","1,019.50","1,016.25","1,021.00","1,011.50",727.23K,0.3
"Oct 03, 2003","1,028.50","1,019.50","1,038.00","1,018.00",831.49K,0.88
"Oct 06, 2003","1,033.50","1,027.00","1,035.00","1,026.25",332.46K,0.49
"Oct 07, 2003","1,037.25","1,033.50","1,038.25","1,024.25",834.75K,0.36
"Oct 08, 2003","1,035.00","1,037.75","1,039.75","1,029.00",658.01K,-0.22
"Oct 09, 2003","1,038.50","1,035.00","1,047.25","1,033.00",771.55K,0.34
"Oct 10, 2003","1,040.50","1,037.75","1,042.50","1,034.00",503.35K,0.19
"Oct 13, 2003","1,044.50","1,040.50","1,048.00","1,039.50",307.18K,0.38
"Oct 14, 2003","1,047.50","1,044.50","1,049.50","1,039.00",567.50K,0.29
"Oct 15, 2003","1,044.50","1,048.25","1,055.75","1,041.50",661.44K,-0.29
"Oct 16, 2003","1,049.25","1,043.00","1,052.25","1,041.25",733.69K,0.45
"Oct 17, 2003","1,037.75","1,047.75","1,052.00","1,034.75",608.79K,-1.1
"Oct 20, 2003","1,045.25","1,037.50","1,045.50","1,034.25",549.40K,0.72
"Oct 21, 2003","1,043.50","1,045.25","1,049.50","1,040.75",572.80K,-0.17
"Oct 22, 2003","1,030.50","1,043.75","1,044.25","1,026.50",682.95K,-1.25
"Oct 23, 2003","1,028.50","1,029.75","1,034.50","1,019.75",693.85K,-0.19
"Oct 24, 2003","1,030.00","1,028.25","1,030.25","1,016.25",644.04K,0.15
"Oct 27, 2003","1,030.75","1,028.25","1,036.75","1,027.25",541.23K,0.07
"Oct 28, 2003","1,044.75","1,030.00","1,046.00","1,029.75",648.86K,1.36
"Oct 29, 2003","1,046.25","1,044.25","1,048.75","1,040.00",569.84K,0.14
"Oct 30, 2003","1,048.50","1,046.00","1,054.50","1,042.25",744.51K,0.22
